Record	GBK	Record_Type	Record_Number	CC	Family
sample4_SemiBin_111.fa_contig_13110_polypolish.region001.gbk_region_1	sample4_SemiBin_111.fa_contig_13110_polypolish.region001	region	1	21	FAM_00016
sample30_SemiBin_33.fa_contig_26396_polypolish.region001.gbk_region_1	sample30_SemiBin_33.fa_contig_26396_polypolish.region001	region	1	21	FAM_00016
cpsnj04_SemiBin_177.fa_contig_1104_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_177.fa_contig_1104_polypolish.region001	region	1	21	FAM_00017
snj19_SemiBin_85.fa_contig_30988_polypolish.region001.gbk_region_1	snj19_SemiBin_85.fa_contig_30988_polypolish.region001	region	1	21	FAM_00017
snj11_SemiBin_34.fa_contig_3474_polypolish.region001.gbk_region_1	snj11_SemiBin_34.fa_contig_3474_polypolish.region001	region	1	21	FAM_00017
cpsnj19_SemiBin_29.fa_contig_6002_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_29.fa_contig_6002_polypolish.region001	region	1	21	FAM_00017
snj13_SemiBin_308.fa_contig_51218_polypolish.region001.gbk_region_1	snj13_SemiBin_308.fa_contig_51218_polypolish.region001	region	1	21	FAM_00017
sample5_SemiBin_68.fa_contig_1006_polypolish.region001.gbk_region_1	sample5_SemiBin_68.fa_contig_1006_polypolish.region001	region	1	21	FAM_00017
cpsnj03_SemiBin_792.fa_contig_8183_polypolish.region001.gbk_region_1	cpsnj03_SemiBin_792.fa_contig_8183_polypolish.region001	region	1	21	FAM_00017
cpsnj11_SemiBin_44.fa_contig_4450_polypolish.region002.gbk_region_2	cpsnj11_SemiBin_44.fa_contig_4450_polypolish.region002	region	2	21	FAM_00017
cpsnj16_SemiBin_72.fa_contig_12738_polypolish.region001.gbk_region_1	cpsnj16_SemiBin_72.fa_contig_12738_polypolish.region001	region	1	21	FAM_00017
sample13_SemiBin_43.fa_contig_9542_polypolish.region001.gbk_region_1	sample13_SemiBin_43.fa_contig_9542_polypolish.region001	region	1	21	FAM_00017
snj20_SemiBin_169.fa_contig_14451_polypolish.region001.gbk_region_1	snj20_SemiBin_169.fa_contig_14451_polypolish.region001	region	1	21	FAM_00017
snj03_SemiBin_49.fa_contig_28692_polypolish.region001.gbk_region_1	snj03_SemiBin_49.fa_contig_28692_polypolish.region001	region	1	21	FAM_00017
snj08_SemiBin_46.fa_contig_11505_polypolish.region001.gbk_region_1	snj08_SemiBin_46.fa_contig_11505_polypolish.region001	region	1	21	FAM_00017
snj04_SemiBin_92.fa_contig_10199_polypolish.region001.gbk_region_1	snj04_SemiBin_92.fa_contig_10199_polypolish.region001	region	1	21	FAM_00017
sample6_SemiBin_31.fa_contig_4549_polypolish.region001.gbk_region_1	sample6_SemiBin_31.fa_contig_4549_polypolish.region001	region	1	21	FAM_00018
sample14_SemiBin_46.fa_contig_14053_polypolish.region001.gbk_region_1	sample14_SemiBin_46.fa_contig_14053_polypolish.region001	region	1	21	FAM_00018
sample15_SemiBin_224.fa_contig_4617_polypolish.region001.gbk_region_1	sample15_SemiBin_224.fa_contig_4617_polypolish.region001	region	1	21	FAM_00018
snj19_SemiBin_58.fa_contig_4641_polypolish.region001.gbk_region_1	snj19_SemiBin_58.fa_contig_4641_polypolish.region001	region	1	21	FAM_00018
snj01_SemiBin_63.fa_contig_518_polypolish.region003.gbk_region_3	snj01_SemiBin_63.fa_contig_518_polypolish.region003	region	3	21	FAM_00019
snj03_SemiBin_9.fa_contig_963_polypolish.region001.gbk_region_1	snj03_SemiBin_9.fa_contig_963_polypolish.region001	region	1	21	FAM_00019
sample23_SemiBin_45.fa_contig_1720_polypolish.region001.gbk_region_1	sample23_SemiBin_45.fa_contig_1720_polypolish.region001	region	1	21	FAM_00019
cpsnj19_SemiBin_234.fa_contig_6052_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_234.fa_contig_6052_polypolish.region001	region	1	21	FAM_00019
cpsnj01_SemiBin_18.fa_contig_2492_polypolish.region001.gbk_region_1	cpsnj01_SemiBin_18.fa_contig_2492_polypolish.region001	region	1	21	FAM_00019
snj11_SemiBin_593.fa_contig_4320_polypolish.region001.gbk_region_1	snj11_SemiBin_593.fa_contig_4320_polypolish.region001	region	1	21	FAM_00019
cpsnj03_SemiBin_8.fa_contig_8872_polypolish.region002.gbk_region_2	cpsnj03_SemiBin_8.fa_contig_8872_polypolish.region002	region	2	21	FAM_00019
snj19_SemiBin_31.fa_contig_26644_polypolish.region001.gbk_region_1	snj19_SemiBin_31.fa_contig_26644_polypolish.region001	region	1	21	FAM_00019
cpsnj19_SemiBin_310.fa_contig_2938_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_310.fa_contig_2938_polypolish.region001	region	1	21	FAM_00020
snj16_SemiBin_112.fa_contig_13468_polypolish.region001.gbk_region_1	snj16_SemiBin_112.fa_contig_13468_polypolish.region001	region	1	21	FAM_00020
snj20_SemiBin_96.fa_contig_88330_polypolish.region001.gbk_region_1	snj20_SemiBin_96.fa_contig_88330_polypolish.region001	region	1	21	FAM_00020
sample6_SemiBin_194.fa_contig_47565_polypolish.region001.gbk_region_1	sample6_SemiBin_194.fa_contig_47565_polypolish.region001	region	1	21	FAM_00020
sample22_SemiBin_158.fa_contig_3504_polypolish.region001.gbk_region_1	sample22_SemiBin_158.fa_contig_3504_polypolish.region001	region	1	37	FAM_00021
sample8_SemiBin_33.fa_contig_62274_polypolish.region001.gbk_region_1	sample8_SemiBin_33.fa_contig_62274_polypolish.region001	region	1	37	FAM_00021
sample19_SemiBin_95.fa_contig_4828_polypolish.region001.gbk_region_1	sample19_SemiBin_95.fa_contig_4828_polypolish.region001	region	1	37	FAM_00021
sample21_SemiBin_96.fa_contig_404_polypolish.region001.gbk_region_1	sample21_SemiBin_96.fa_contig_404_polypolish.region001	region	1	37	FAM_00021
snj20_SemiBin_12.fa_contig_3380_polypolish.region001.gbk_region_1	snj20_SemiBin_12.fa_contig_3380_polypolish.region001	region	1	37	FAM_00021
sample6_SemiBin_77.fa_contig_104325_polypolish.region001.gbk_region_1	sample6_SemiBin_77.fa_contig_104325_polypolish.region001	region	1	37	FAM_00021
snj10_SemiBin_98.fa_contig_30726_polypolish.region001.gbk_region_1	snj10_SemiBin_98.fa_contig_30726_polypolish.region001	region	1	37	FAM_00021
sample22_SemiBin_54.fa_contig_6388_polypolish.region001.gbk_region_1	sample22_SemiBin_54.fa_contig_6388_polypolish.region001	region	1	37	FAM_00021
sample21_SemiBin_22.fa_contig_841_polypolish.region001.gbk_region_1	sample21_SemiBin_22.fa_contig_841_polypolish.region001	region	1	37	FAM_00021
sample20_SemiBin_156.fa_contig_36077_polypolish.region001.gbk_region_1	sample20_SemiBin_156.fa_contig_36077_polypolish.region001	region	1	37	FAM_00021
sample13_SemiBin_169.fa_contig_88475_polypolish.region001.gbk_region_1	sample13_SemiBin_169.fa_contig_88475_polypolish.region001	region	1	37	FAM_00021
sample6_SemiBin_54.fa_contig_80943_polypolish.region001.gbk_region_1	sample6_SemiBin_54.fa_contig_80943_polypolish.region001	region	1	37	FAM_00021
cpsnj14_SemiBin_212.fa_contig_24382_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_212.fa_contig_24382_polypolish.region001	region	1	37	FAM_00021
cpsnj19_SemiBin_73.fa_contig_75097_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_73.fa_contig_75097_polypolish.region001	region	1	37	FAM_00021
cpsnj09_SemiBin_48.fa_contig_13855_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_48.fa_contig_13855_polypolish.region001	region	1	37	FAM_00021
sample1_SemiBin_62.fa_contig_20515_polypolish.region001.gbk_region_1	sample1_SemiBin_62.fa_contig_20515_polypolish.region001	region	1	37	FAM_00021
sample3_SemiBin_3.fa_contig_19386_polypolish.region001.gbk_region_1	sample3_SemiBin_3.fa_contig_19386_polypolish.region001	region	1	37	FAM_00021
snj19_SemiBin_38.fa_contig_7880_polypolish.region001.gbk_region_1	snj19_SemiBin_38.fa_contig_7880_polypolish.region001	region	1	37	FAM_00021
sample17_SemiBin_33.fa_contig_3702_polypolish.region001.gbk_region_1	sample17_SemiBin_33.fa_contig_3702_polypolish.region001	region	1	37	FAM_00021
cpsnj09_SemiBin_76.fa_contig_26765_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_76.fa_contig_26765_polypolish.region001	region	1	37	FAM_00021
sample15_SemiBin_256.fa_contig_28060.region001.gbk_region_1	sample15_SemiBin_256.fa_contig_28060.region001	region	1	37	FAM_00021
sample20_SemiBin_27.fa_contig_4624_polypolish.region001.gbk_region_1	sample20_SemiBin_27.fa_contig_4624_polypolish.region001	region	1	37	FAM_00021
sample28_SemiBin_20.fa_contig_126355_polypolish.region001.gbk_region_1	sample28_SemiBin_20.fa_contig_126355_polypolish.region001	region	1	37	FAM_00021
snj14_SemiBin_5.fa_contig_24442_polypolish.region002.gbk_region_2	snj14_SemiBin_5.fa_contig_24442_polypolish.region002	region	2	37	FAM_00021
sample30_SemiBin_14.fa_contig_114461_polypolish.region001.gbk_region_1	sample30_SemiBin_14.fa_contig_114461_polypolish.region001	region	1	37	FAM_00021
sample20_SemiBin_290.fa_contig_37227_polypolish.region001.gbk_region_1	sample20_SemiBin_290.fa_contig_37227_polypolish.region001	region	1	37	FAM_00021
snj09_SemiBin_16.fa_contig_5664_polypolish.region001.gbk_region_1	snj09_SemiBin_16.fa_contig_5664_polypolish.region001	region	1	37	FAM_00021
sample23_SemiBin_224.fa_contig_43586_polypolish.region001.gbk_region_1	sample23_SemiBin_224.fa_contig_43586_polypolish.region001	region	1	37	FAM_00021
snj11_SemiBin_103.fa_contig_1387_polypolish.region001.gbk_region_1	snj11_SemiBin_103.fa_contig_1387_polypolish.region001	region	1	37	FAM_00021
cpsnj14_SemiBin_67.fa_contig_22141_polypolish.region001.gbk_region_1	cpsnj14_SemiBin_67.fa_contig_22141_polypolish.region001	region	1	37	FAM_00021
sample21_SemiBin_41.fa_contig_839_polypolish.region001.gbk_region_1	sample21_SemiBin_41.fa_contig_839_polypolish.region001	region	1	37	FAM_00021
snj09_SemiBin_5.fa_contig_4772_polypolish.region001.gbk_region_1	snj09_SemiBin_5.fa_contig_4772_polypolish.region001	region	1	37	FAM_00021
cpsnj13_SemiBin_0.fa_contig_4346_polypolish.region002.gbk_region_2	cpsnj13_SemiBin_0.fa_contig_4346_polypolish.region002	region	2	37	FAM_00021
sample13_SemiBin_82.fa_contig_3665_polypolish.region001.gbk_region_1	sample13_SemiBin_82.fa_contig_3665_polypolish.region001	region	1	37	FAM_00021
sample29_SemiBin_10.fa_contig_941_polypolish.region001.gbk_region_1	sample29_SemiBin_10.fa_contig_941_polypolish.region001	region	1	37	FAM_00021
sample27_SemiBin_103.fa_contig_137052_polypolish.region001.gbk_region_1	sample27_SemiBin_103.fa_contig_137052_polypolish.region001	region	1	37	FAM_00021
cpsnj04_SemiBin_164.fa_contig_11911_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_164.fa_contig_11911_polypolish.region001	region	1	37	FAM_00021
snj09_SemiBin_32.fa_contig_19574_polypolish.region001.gbk_region_1	snj09_SemiBin_32.fa_contig_19574_polypolish.region001	region	1	37	FAM_00021
sample26_SemiBin_61.fa_contig_962_polypolish.region001.gbk_region_1	sample26_SemiBin_61.fa_contig_962_polypolish.region001	region	1	37	FAM_00021
sample20_SemiBin_77.fa_contig_65893_polypolish.region002.gbk_region_2	sample20_SemiBin_77.fa_contig_65893_polypolish.region002	region	2	37	FAM_00021
sample14_SemiBin_5.fa_contig_6927_polypolish.region001.gbk_region_1	sample14_SemiBin_5.fa_contig_6927_polypolish.region001	region	1	37	FAM_00021
cpsnj15_SemiBin_42.fa_contig_127_polypolish.region001.gbk_region_1	cpsnj15_SemiBin_42.fa_contig_127_polypolish.region001	region	1	37	FAM_00021
sample4_SemiBin_9.fa_contig_23829_polypolish.region001.gbk_region_1	sample4_SemiBin_9.fa_contig_23829_polypolish.region001	region	1	37	FAM_00021
sample23_SemiBin_226.fa_contig_11374_polypolish.region001.gbk_region_1	sample23_SemiBin_226.fa_contig_11374_polypolish.region001	region	1	37	FAM_00021
snj20_SemiBin_25.fa_contig_4174_polypolish.region001.gbk_region_1	snj20_SemiBin_25.fa_contig_4174_polypolish.region001	region	1	37	FAM_00021
sample20_SemiBin_1.fa_contig_5125_polypolish.region002.gbk_region_2	sample20_SemiBin_1.fa_contig_5125_polypolish.region002	region	2	37	FAM_00021
sample27_SemiBin_93.fa_contig_5320_polypolish.region001.gbk_region_1	sample27_SemiBin_93.fa_contig_5320_polypolish.region001	region	1	37	FAM_00022
sample23_SemiBin_4.fa_contig_2230_polypolish.region001.gbk_region_1	sample23_SemiBin_4.fa_contig_2230_polypolish.region001	region	1	37	FAM_00022
sample20_SemiBin_88.fa_contig_1490_polypolish.region001.gbk_region_1	sample20_SemiBin_88.fa_contig_1490_polypolish.region001	region	1	37	FAM_00022
sample21_SemiBin_28.fa_contig_842_polypolish.region001.gbk_region_1	sample21_SemiBin_28.fa_contig_842_polypolish.region001	region	1	37	FAM_00022
sample22_SemiBin_18.fa_contig_5344_polypolish.region001.gbk_region_1	sample22_SemiBin_18.fa_contig_5344_polypolish.region001	region	1	37	FAM_00022
sample29_SemiBin_187.fa_contig_940_polypolish.region001.gbk_region_1	sample29_SemiBin_187.fa_contig_940_polypolish.region001	region	1	37	FAM_00022
sample14_SemiBin_49.fa_contig_105321.region001.gbk_region_1	sample14_SemiBin_49.fa_contig_105321.region001	region	1	37	FAM_00022
sample22_SemiBin_71.fa_contig_50120_polypolish.region001.gbk_region_1	sample22_SemiBin_71.fa_contig_50120_polypolish.region001	region	1	37	FAM_00022
sample2_SemiBin_65.fa_contig_102852_polypolish.region001.gbk_region_1	sample2_SemiBin_65.fa_contig_102852_polypolish.region001	region	1	37	FAM_00022
sample22_SemiBin_18.fa_contig_620_polypolish.region001.gbk_region_1	sample22_SemiBin_18.fa_contig_620_polypolish.region001	region	1	37	FAM_00022
sample7_SemiBin_124.fa_contig_95377_polypolish.region001.gbk_region_1	sample7_SemiBin_124.fa_contig_95377_polypolish.region001	region	1	37	FAM_00022
sample6_SemiBin_45.fa_contig_10987_polypolish.region001.gbk_region_1	sample6_SemiBin_45.fa_contig_10987_polypolish.region001	region	1	37	FAM_00022
sample6_SemiBin_159.fa_contig_44210_polypolish.region001.gbk_region_1	sample6_SemiBin_159.fa_contig_44210_polypolish.region001	region	1	37	FAM_00023
sample23_SemiBin_15.fa_contig_7437_polypolish.region002.gbk_region_2	sample23_SemiBin_15.fa_contig_7437_polypolish.region002	region	2	37	FAM_00023
snj03_SemiBin_6.fa_contig_6250_polypolish.region003.gbk_region_3	snj03_SemiBin_6.fa_contig_6250_polypolish.region003	region	3	37	FAM_00023
snj01_SemiBin_0.fa_contig_1932_polypolish.region001.gbk_region_1	snj01_SemiBin_0.fa_contig_1932_polypolish.region001	region	1	37	FAM_00023
snj11_SemiBin_104.fa_contig_3353_polypolish.region001.gbk_region_1	snj11_SemiBin_104.fa_contig_3353_polypolish.region001	region	1	37	FAM_00023
snj08_SemiBin_2.fa_contig_12565_polypolish.region001.gbk_region_1	snj08_SemiBin_2.fa_contig_12565_polypolish.region001	region	1	37	FAM_00023
snj04_SemiBin_106.fa_contig_62626_polypolish.region001.gbk_region_1	snj04_SemiBin_106.fa_contig_62626_polypolish.region001	region	1	37	FAM_00023
snj02_SemiBin_129.fa_contig_19671_polypolish.region001.gbk_region_1	snj02_SemiBin_129.fa_contig_19671_polypolish.region001	region	1	37	FAM_00023
cpsnj02_SemiBin_104.fa_contig_419_polypolish.region001.gbk_region_1	cpsnj02_SemiBin_104.fa_contig_419_polypolish.region001	region	1	37	FAM_00023
cpsnj19_SemiBin_0.fa_contig_11569_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_0.fa_contig_11569_polypolish.region001	region	1	37	FAM_00023
snj10_SemiBin_2.fa_contig_5971_polypolish.region001.gbk_region_1	snj10_SemiBin_2.fa_contig_5971_polypolish.region001	region	1	37	FAM_00023
snj13_SemiBin_41.fa_contig_12431_polypolish.region001.gbk_region_1	snj13_SemiBin_41.fa_contig_12431_polypolish.region001	region	1	37	FAM_00023
snj16_SemiBin_39.fa_contig_9871_polypolish.region001.gbk_region_1	snj16_SemiBin_39.fa_contig_9871_polypolish.region001	region	1	37	FAM_00023
cpsnj15_SemiBin_51.fa_contig_11202_polypolish.region001.gbk_region_1	cpsnj15_SemiBin_51.fa_contig_11202_polypolish.region001	region	1	37	FAM_00023
snj10_SemiBin_59.fa_contig_16941_polypolish.region001.gbk_region_1	snj10_SemiBin_59.fa_contig_16941_polypolish.region001	region	1	37	FAM_00023
sample7_SemiBin_49.fa_contig_37715.region001.gbk_region_1	sample7_SemiBin_49.fa_contig_37715.region001	region	1	37	FAM_00023
cpsnj04_SemiBin_121.fa_contig_5144_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_121.fa_contig_5144_polypolish.region001	region	1	37	FAM_00023
sample14_SemiBin_114.fa_contig_70617.region001.gbk_region_1	sample14_SemiBin_114.fa_contig_70617.region001	region	1	37	FAM_00023
cpsnj04_SemiBin_122.fa_contig_21417_polypolish.region001.gbk_region_1	cpsnj04_SemiBin_122.fa_contig_21417_polypolish.region001	region	1	37	FAM_00023
sample16_SemiBin_125.fa_contig_93693_polypolish.region001.gbk_region_1	sample16_SemiBin_125.fa_contig_93693_polypolish.region001	region	1	37	FAM_00023
snj20_SemiBin_333.fa_contig_36943_polypolish.region001.gbk_region_1	snj20_SemiBin_333.fa_contig_36943_polypolish.region001	region	1	37	FAM_00023
snj11_SemiBin_102.fa_contig_4736_polypolish.region001.gbk_region_1	snj11_SemiBin_102.fa_contig_4736_polypolish.region001	region	1	37	FAM_00023
cpsnj01_SemiBin_2.fa_contig_51922_polypolish.region001.gbk_region_1	cpsnj01_SemiBin_2.fa_contig_51922_polypolish.region001	region	1	37	FAM_00023
snj19_SemiBin_4.fa_contig_37169_polypolish.region001.gbk_region_1	snj19_SemiBin_4.fa_contig_37169_polypolish.region001	region	1	37	FAM_00023
sample3_SemiBin_61.fa_contig_148610_polypolish.region001.gbk_region_1	sample3_SemiBin_61.fa_contig_148610_polypolish.region001	region	1	37	FAM_00024
cpsnj13_SemiBin_2.fa_contig_139_polypolish.region001.gbk_region_1	cpsnj13_SemiBin_2.fa_contig_139_polypolish.region001	region	1	37	FAM_00024
snj10_SemiBin_3.fa_contig_25125_polypolish.region001.gbk_region_1	snj10_SemiBin_3.fa_contig_25125_polypolish.region001	region	1	37	FAM_00024
snj14_SemiBin_0.fa_contig_6459_polypolish.region001.gbk_region_1	snj14_SemiBin_0.fa_contig_6459_polypolish.region001	region	1	37	FAM_00024
sample4_SemiBin_107.fa_contig_46789_polypolish.region001.gbk_region_1	sample4_SemiBin_107.fa_contig_46789_polypolish.region001	region	1	37	FAM_00024
snj09_SemiBin_0.fa_contig_3893_polypolish.region001.gbk_region_1	snj09_SemiBin_0.fa_contig_3893_polypolish.region001	region	1	37	FAM_00024
cpsnj16_SemiBin_26.fa_contig_35020_polypolish.region001.gbk_region_1	cpsnj16_SemiBin_26.fa_contig_35020_polypolish.region001	region	1	37	FAM_00024
cpsnj09_SemiBin_1.fa_contig_28407_polypolish.region001.gbk_region_1	cpsnj09_SemiBin_1.fa_contig_28407_polypolish.region001	region	1	37	FAM_00024
sample27_SemiBin_161.fa_contig_23174_polypolish.region002.gbk_region_2	sample27_SemiBin_161.fa_contig_23174_polypolish.region002	region	2	37	FAM_00025
sample28_SemiBin_126.fa_contig_73852_polypolish.region001.gbk_region_1	sample28_SemiBin_126.fa_contig_73852_polypolish.region001	region	1	37	FAM_00025
sample24_SemiBin_142.fa_contig_65035_polypolish.region001.gbk_region_1	sample24_SemiBin_142.fa_contig_65035_polypolish.region001	region	1	37	FAM_00025
sample25_SemiBin_76.fa_contig_11777_polypolish.region001.gbk_region_1	sample25_SemiBin_76.fa_contig_11777_polypolish.region001	region	1	37	FAM_00025
sample14_SemiBin_23.fa_contig_26999_polypolish.region001.gbk_region_1	sample14_SemiBin_23.fa_contig_26999_polypolish.region001	region	1	37	FAM_00025
sample1_SemiBin_87.fa_contig_18840_polypolish.region001.gbk_region_1	sample1_SemiBin_87.fa_contig_18840_polypolish.region001	region	1	37	FAM_00025
cpsnj16_SemiBin_96.fa_contig_3261_polypolish.region001.gbk_region_1	cpsnj16_SemiBin_96.fa_contig_3261_polypolish.region001	region	1	37	FAM_00026
sample1_SemiBin_49.fa_contig_1825_polypolish.region002.gbk_region_2	sample1_SemiBin_49.fa_contig_1825_polypolish.region002	region	2	37	FAM_00026
cpsnj03_SemiBin_217.fa_contig_6846_polypolish.region001.gbk_region_1	cpsnj03_SemiBin_217.fa_contig_6846_polypolish.region001	region	1	37	FAM_00026
sample18_SemiBin_327.fa_contig_20397_polypolish.region001.gbk_region_1	sample18_SemiBin_327.fa_contig_20397_polypolish.region001	region	1	37	FAM_00026
sample5_SemiBin_72.fa_contig_28350_polypolish.region001.gbk_region_1	sample5_SemiBin_72.fa_contig_28350_polypolish.region001	region	1	37	FAM_00026
snj19_SemiBin_207.fa_contig_6493_polypolish.region001.gbk_region_1	snj19_SemiBin_207.fa_contig_6493_polypolish.region001	region	1	37	FAM_00026
cpsnj19_SemiBin_40.fa_contig_11343_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_40.fa_contig_11343_polypolish.region001	region	1	37	FAM_00026
cpsnj19_SemiBin_297.fa_contig_52912_polypolish.region001.gbk_region_1	cpsnj19_SemiBin_297.fa_contig_52912_polypolish.region001	region	1	37	FAM_00026
sample18_SemiBin_13.fa_contig_1334_polypolish.region001.gbk_region_1	sample18_SemiBin_13.fa_contig_1334_polypolish.region001	region	1	37	FAM_00026
