Mag ID,Completeness,Contamination,GUNC Quality,MIMAG,Drep_95,Sample,Nr contigs,Quality,N50,L50
cpsnj03_SemiBin_56,66.59,0.8,Medium quality,F,F,cpsnj03,36,Medium quality,146821,9
cpsnj03_SemiBin_57,79.42,0.8,Medium quality,F,F,cpsnj03,13,Medium quality,694977,4
cpsnj03_SemiBin_58,67.42,3.94,Medium quality,F,F,cpsnj03,29,Medium quality,289252,6
cpsnj03_SemiBin_59,63.99,1.34,Medium quality,F,T,cpsnj03,20,Medium quality,263143,6
cpsnj03_SemiBin_5,98.87,1.05,High quality,T,T,cpsnj03,9,HQ-MIMAG,1259684,3
cpsnj03_SemiBin_60,68.69,2.57,Medium quality,F,F,cpsnj03,17,Medium quality,327905,5
cpsnj03_SemiBin_61,69.93,1.56,Medium quality,F,T,cpsnj03,10,Medium quality,340722,3
cpsnj03_SemiBin_62,67.96,0.4,Medium quality,F,F,cpsnj03,41,Medium quality,235548,10
cpsnj03_SemiBin_63,55.52,1.18,Medium quality,F,T,cpsnj03,22,Medium quality,163208,6
cpsnj03_SemiBin_641,55.65,5.91,Medium quality,F,T,cpsnj03,42,Medium quality,176375,13
cpsnj03_SemiBin_64,71.08,4.22,Medium quality,F,F,cpsnj03,15,Medium quality,761271,4
cpsnj03_SemiBin_65,63.82,3.23,Medium quality,F,T,cpsnj03,60,Medium quality,147774,16
cpsnj03_SemiBin_66,58.12,0.37,Medium quality,F,F,cpsnj03,6,Medium quality,594919,2
cpsnj03_SemiBin_67,72.55,3.26,Medium quality,F,F,cpsnj03,5,Medium quality,1133743,2
cpsnj03_SemiBin_68,55.67,1.47,Medium quality,F,T,cpsnj03,30,Medium quality,280636,9
cpsnj03_SemiBin_69,67.36,8.3,Medium quality,F,T,cpsnj03,28,Medium quality,207135,8
cpsnj03_SemiBin_6,100,3.55,High quality,F,F,cpsnj03,15,High quality,766387,3
cpsnj03_SemiBin_70,60.82,2.49,Medium quality,F,T,cpsnj03,39,Medium quality,96883,12
cpsnj03_SemiBin_71,65.39,0.08,Medium quality,F,T,cpsnj03,49,Medium quality,137151,13
cpsnj03_SemiBin_72,51.26,3.87,Medium quality,F,T,cpsnj03,78,Medium quality,109076,17
cpsnj03_SemiBin_74,57.54,0.58,Medium quality,F,F,cpsnj03,4,Medium quality,654188,2
cpsnj03_SemiBin_75,70.13,5.26,Medium quality,F,T,cpsnj03,35,Medium quality,228625,8
cpsnj03_SemiBin_778,59.54,8.68,Medium quality,F,T,cpsnj03,41,Medium quality,177032,13
cpsnj03_SemiBin_77,66.38,0.92,Medium quality,F,F,cpsnj03,18,Medium quality,172621,6
cpsnj03_SemiBin_78,70.23,0.21,Medium quality,F,F,cpsnj03,7,Medium quality,741027,3
cpsnj03_SemiBin_792,52.21,9.77,Medium quality,F,F,cpsnj03,36,Medium quality,207766,9
cpsnj03_SemiBin_79,60.52,1.11,Medium quality,F,F,cpsnj03,6,Medium quality,601188,2
cpsnj03_SemiBin_7,100,0.6,High quality,T,F,cpsnj03,6,HQ-MIMAG,1317862,2
cpsnj03_SemiBin_80,69.35,1.51,Medium quality,F,T,cpsnj03,31,Medium quality,208835,6
cpsnj03_SemiBin_81,93.37,4.11,High quality,T,T,cpsnj03,26,HQ-MIMAG,399536,6
cpsnj03_SemiBin_82,60.14,0.99,Medium quality,F,F,cpsnj03,13,Medium quality,521713,4
cpsnj03_SemiBin_83,68.61,2.55,Medium quality,F,F,cpsnj03,23,Medium quality,416979,5
cpsnj03_SemiBin_84,59.68,1.33,Medium quality,F,T,cpsnj03,6,Medium quality,1462188,2
cpsnj03_SemiBin_85,52.98,2.75,Medium quality,F,T,cpsnj03,27,Medium quality,164431,8
cpsnj03_SemiBin_88,56.72,0.22,Medium quality,F,T,cpsnj03,33,Medium quality,165169,9
cpsnj03_SemiBin_8,96.07,1.42,High quality,T,F,cpsnj03,11,HQ-MIMAG,679940,3
cpsnj03_SemiBin_91,56.39,1.96,Medium quality,F,T,cpsnj03,44,Medium quality,132716,10
cpsnj03_SemiBin_93,76.97,8.71,Medium quality,F,F,cpsnj03,27,Medium quality,260395,7
cpsnj03_SemiBin_94,58.43,3.52,Medium quality,F,F,cpsnj03,10,Medium quality,478458,3
cpsnj03_SemiBin_99,55.37,0.26,Medium quality,F,F,cpsnj03,38,Medium quality,151616,11
cpsnj03_SemiBin_9,95.3,0.04,High quality,T,F,cpsnj03,7,HQ-MIMAG,560716,3
cpsnj04_SemiBin_0,99.08,0.03,High quality,T,F,cpsnj04,7,HQ-MIMAG,487204,3
cpsnj04_SemiBin_100,53.53,1.72,Medium quality,F,T,cpsnj04,14,Medium quality,130395,6
cpsnj04_SemiBin_101,90.93,3.38,High quality,F,F,cpsnj04,22,High quality,416050,6
cpsnj04_SemiBin_102,72.13,5.24,Medium quality,F,T,cpsnj04,28,Medium quality,240542,6
cpsnj04_SemiBin_104,55.55,0.56,Medium quality,F,F,cpsnj04,30,Medium quality,165755,9
cpsnj04_SemiBin_105,55.17,8.63,Medium quality,F,T,cpsnj04,101,Medium quality,106787,23
cpsnj04_SemiBin_106,54.04,2.73,Medium quality,F,F,cpsnj04,19,Medium quality,278214,6
cpsnj04_SemiBin_1080,61.07,7.4,Medium quality,F,T,cpsnj04,31,Medium quality,279391,9
cpsnj04_SemiBin_108,58.28,2.38,Medium quality,F,F,cpsnj04,22,Medium quality,273687,6
cpsnj04_SemiBin_10,100,8.28,Medium quality,F,F,cpsnj04,10,Medium quality,794015,3
cpsnj04_SemiBin_110,62.24,5.67,Medium quality,F,T,cpsnj04,21,Medium quality,379679,5
cpsnj04_SemiBin_111,53.83,3.77,Medium quality,F,T,cpsnj04,43,Medium quality,199836,10
cpsnj04_SemiBin_112,97.03,3.75,High quality,T,F,cpsnj04,23,HQ-MIMAG,401800,5
cpsnj04_SemiBin_113,64,5.53,Medium quality,F,T,cpsnj04,18,Medium quality,319804,4
cpsnj04_SemiBin_118,52.81,0.3,Medium quality,F,T,cpsnj04,43,Medium quality,86022,11
cpsnj04_SemiBin_119,63.2,3.93,Medium quality,F,F,cpsnj04,9,Medium quality,972439,3
cpsnj04_SemiBin_11,83.96,1.11,Medium quality,F,F,cpsnj04,7,Medium quality,1347271,2
cpsnj04_SemiBin_121,76.16,0.46,Medium quality,F,F,cpsnj04,2,Medium quality,1378605,1
cpsnj04_SemiBin_122,65.68,3.92,Medium quality,F,F,cpsnj04,5,Medium quality,467943,2
cpsnj04_SemiBin_125,77.62,0.83,Medium quality,F,T,cpsnj04,9,Medium quality,723895,2
cpsnj04_SemiBin_126,64.44,2.58,Medium quality,F,F,cpsnj04,30,Medium quality,313334,7
cpsnj04_SemiBin_128,67.46,0.79,Medium quality,F,T,cpsnj04,9,Medium quality,423755,2
cpsnj04_SemiBin_129,79.15,1.7,Medium quality,F,F,cpsnj04,19,Medium quality,157916,5
cpsnj04_SemiBin_12,97.07,0.07,High quality,T,T,cpsnj04,8,HQ-MIMAG,1529292,2
cpsnj04_SemiBin_131,65.59,3.9,Medium quality,F,F,cpsnj04,17,Medium quality,434308,5
cpsnj04_SemiBin_135,79.58,0.02,Medium quality,F,F,cpsnj04,10,Medium quality,813883,2
cpsnj04_SemiBin_136,82.58,1.02,Medium quality,F,F,cpsnj04,24,Medium quality,169442,7
cpsnj04_SemiBin_137,65.26,1.16,Medium quality,F,F,cpsnj04,20,Medium quality,323054,5
cpsnj04_SemiBin_138,50.2,2.2,Medium quality,F,T,cpsnj04,19,Medium quality,257335,6
cpsnj04_SemiBin_139,83.14,6.22,Medium quality,F,T,cpsnj04,36,Medium quality,264431,10
cpsnj04_SemiBin_13,88.9,2.92,Medium quality,F,T,cpsnj04,17,Medium quality,757638,3
cpsnj04_SemiBin_141,65.59,1.21,Medium quality,F,T,cpsnj04,15,Medium quality,324690,5
cpsnj04_SemiBin_143,60.83,0.5,Medium quality,F,T,cpsnj04,40,Medium quality,166695,11
cpsnj04_SemiBin_144,77.97,2.32,Medium quality,F,T,cpsnj04,21,Medium quality,342893,6
cpsnj04_SemiBin_145,62.44,6.96,Medium quality,F,T,cpsnj04,10,Medium quality,260585,3
cpsnj04_SemiBin_149,65.95,0.49,Medium quality,F,T,cpsnj04,16,Medium quality,200128,6
cpsnj04_SemiBin_14,92.46,5.34,Medium quality,F,F,cpsnj04,15,Medium quality,809442,4
cpsnj04_SemiBin_150,50.23,3.15,Medium quality,F,T,cpsnj04,53,Medium quality,240479,13
cpsnj04_SemiBin_158,86.88,9.67,Medium quality,F,F,cpsnj04,64,Medium quality,168871,12
cpsnj04_SemiBin_15,90.77,0.45,High quality,T,T,cpsnj04,15,HQ-MIMAG,231215,4
cpsnj04_SemiBin_163,56.79,0.56,Medium quality,F,T,cpsnj04,24,Medium quality,136965,6
cpsnj04_SemiBin_164,62.5,0.91,Medium quality,F,F,cpsnj04,10,Medium quality,555360,3
cpsnj04_SemiBin_168,70.61,5.15,Medium quality,F,F,cpsnj04,27,Medium quality,500567,5
cpsnj04_SemiBin_16,83.68,1.16,Medium quality,F,F,cpsnj04,15,Medium quality,316353,4
cpsnj04_SemiBin_170,55.55,0.77,Medium quality,F,F,cpsnj04,13,Medium quality,295716,3
cpsnj04_SemiBin_175,71.31,0.15,Medium quality,F,T,cpsnj04,6,Medium quality,1013254,2
cpsnj04_SemiBin_177,78.79,0.75,Medium quality,F,F,cpsnj04,12,Medium quality,739745,3
cpsnj04_SemiBin_17,92.53,0.65,High quality,T,T,cpsnj04,8,HQ-MIMAG,1109497,2
cpsnj04_SemiBin_189,55.17,0.34,Medium quality,F,T,cpsnj04,7,Medium quality,1882140,1
cpsnj04_SemiBin_18,90.03,7.55,Medium quality,F,F,cpsnj04,30,Medium quality,318377,7
cpsnj04_SemiBin_19,93.23,4.46,High quality,T,F,cpsnj04,7,HQ-MIMAG,1575429,2
cpsnj04_SemiBin_1,97.08,2.58,High quality,T,T,cpsnj04,4,HQ-MIMAG,5770985,1
cpsnj04_SemiBin_200,73.45,1.65,Medium quality,F,F,cpsnj04,17,Medium quality,540556,4
cpsnj04_SemiBin_20,91.63,2.15,High quality,T,T,cpsnj04,6,HQ-MIMAG,682532,2
cpsnj04_SemiBin_210,72.66,3.36,Medium quality,F,F,cpsnj04,31,Medium quality,307572,8
cpsnj04_SemiBin_21,88.23,1.14,Medium quality,F,F,cpsnj04,16,Medium quality,253439,5
cpsnj04_SemiBin_222,64.9,9.37,Medium quality,F,T,cpsnj04,45,Medium quality,321078,13
cpsnj04_SemiBin_2241,52.19,7.15,Medium quality,F,T,cpsnj04,36,Medium quality,177442,9
cpsnj04_SemiBin_2289,61.63,5.26,Medium quality,F,T,cpsnj04,21,Medium quality,168341,6
cpsnj04_SemiBin_228,50.01,0.45,Medium quality,F,F,cpsnj04,27,Medium quality,183193,8
cpsnj04_SemiBin_22,94.41,6.75,Medium quality,F,T,cpsnj04,4,Medium quality,628685,2
cpsnj04_SemiBin_23,97.94,0.73,High quality,T,T,cpsnj04,6,HQ-MIMAG,1951738,2
cpsnj04_SemiBin_24,88.58,1.05,Medium quality,F,T,cpsnj04,10,Medium quality,907276,3
cpsnj04_SemiBin_250,58.5,2.54,Medium quality,F,T,cpsnj04,20,Medium quality,295256,5
cpsnj04_SemiBin_25,91.63,4.76,High quality,T,T,cpsnj04,18,HQ-MIMAG,254052,5
cpsnj04_SemiBin_260,50.7,0.84,Medium quality,F,T,cpsnj04,5,Medium quality,601446,2
cpsnj04_SemiBin_26,87.15,2.38,Medium quality,F,F,cpsnj04,32,Medium quality,214532,9
cpsnj04_SemiBin_278,57.1,0.25,Medium quality,F,T,cpsnj04,14,Medium quality,389300,4
cpsnj04_SemiBin_27,90.03,2.79,High quality,T,F,cpsnj04,13,HQ-MIMAG,423039,4
cpsnj04_SemiBin_28,84.78,0.44,Medium quality,F,F,cpsnj04,15,Medium quality,220800,5
cpsnj04_SemiBin_29,87.18,1.93,Medium quality,F,F,cpsnj04,15,Medium quality,478460,4
cpsnj04_SemiBin_2,99.04,0.06,High quality,T,T,cpsnj04,5,HQ-MIMAG,1424177,2
cpsnj04_SemiBin_30,91.76,5.3,Medium quality,F,F,cpsnj04,20,Medium quality,281431,6
cpsnj04_SemiBin_31,84.01,7.79,Medium quality,F,F,cpsnj04,13,Medium quality,826740,4
cpsnj04_SemiBin_32,85.78,1.58,Medium quality,F,T,cpsnj04,16,Medium quality,253983,6
cpsnj04_SemiBin_33,99.05,5.35,Medium quality,F,F,cpsnj04,7,Medium quality,927596,3
cpsnj04_SemiBin_34,90.33,0.79,High quality,T,F,cpsnj04,6,HQ-MIMAG,603542,2
cpsnj04_SemiBin_35,79.52,1.37,Medium quality,F,F,cpsnj04,9,Medium quality,1866112,1
cpsnj04_SemiBin_36,92.61,6.19,Medium quality,F,T,cpsnj04,10,Medium quality,1856850,2
cpsnj04_SemiBin_371,70.34,8.87,Medium quality,F,F,cpsnj04,26,Medium quality,106145,4
cpsnj04_SemiBin_37,84.34,1.81,Medium quality,F,T,cpsnj04,25,Medium quality,416975,6
cpsnj04_SemiBin_38,85.28,5.21,Medium quality,F,F,cpsnj04,21,Medium quality,376098,4
cpsnj04_SemiBin_39,90.25,2.49,High quality,T,F,cpsnj04,12,HQ-MIMAG,862205,4
cpsnj04_SemiBin_3,97.31,4.47,High quality,T,F,cpsnj04,8,HQ-MIMAG,1496219,2
cpsnj04_SemiBin_40,79.3,0.87,Medium quality,F,F,cpsnj04,7,Medium quality,372647,2
cpsnj04_SemiBin_41,69.31,3.37,Medium quality,F,F,cpsnj04,20,Medium quality,331715,6
cpsnj04_SemiBin_42,70.97,2.32,Medium quality,F,F,cpsnj04,12,Medium quality,340100,3
cpsnj04_SemiBin_439,50.65,0.77,Medium quality,F,F,cpsnj04,26,Medium quality,219063,6
cpsnj04_SemiBin_43,73.76,1.71,Medium quality,F,F,cpsnj04,17,Medium quality,184029,5
cpsnj04_SemiBin_443,51.44,1.39,Medium quality,F,F,cpsnj04,6,Medium quality,595272,2
cpsnj04_SemiBin_44,89.07,0.73,Medium quality,F,T,cpsnj04,19,Medium quality,338483,6
cpsnj04_SemiBin_45,68.27,1.38,Medium quality,F,T,cpsnj04,10,Medium quality,488500,3
cpsnj04_SemiBin_46,77.78,0.49,Medium quality,F,F,cpsnj04,7,Medium quality,789203,3
cpsnj04_SemiBin_47,71.56,3.38,Medium quality,F,T,cpsnj04,28,Medium quality,285531,7
cpsnj04_SemiBin_481,58.08,5.46,Medium quality,F,T,cpsnj04,11,Medium quality,534478,4
cpsnj04_SemiBin_48,76.23,6.44,Medium quality,F,T,cpsnj04,30,Medium quality,334147,7
cpsnj04_SemiBin_49,79.29,3.76,Medium quality,F,F,cpsnj04,7,Medium quality,888306,2
cpsnj04_SemiBin_4,96.96,0.01,High quality,T,T,cpsnj04,6,HQ-MIMAG,963840,1
cpsnj04_SemiBin_50,88.16,2.57,Medium quality,F,T,cpsnj04,12,Medium quality,1159744,2
cpsnj04_SemiBin_51,63.29,3.47,Medium quality,F,F,cpsnj04,13,Medium quality,713475,3
cpsnj04_SemiBin_52,84.15,1.24,Medium quality,F,F,cpsnj04,9,Medium quality,549114,3
cpsnj04_SemiBin_53,81.84,3.61,Medium quality,F,F,cpsnj04,14,Medium quality,485801,4
cpsnj04_SemiBin_54,74.29,0.62,Medium quality,F,F,cpsnj04,24,Medium quality,304712,6
cpsnj04_SemiBin_55,99.72,2.74,High quality,T,T,cpsnj04,9,HQ-MIMAG,474231,3
cpsnj04_SemiBin_56,80.13,2.21,Medium quality,F,F,cpsnj04,3,Medium quality,3434044,1
cpsnj04_SemiBin_57,76,2.91,Medium quality,F,F,cpsnj04,10,Medium quality,1047230,3
cpsnj04_SemiBin_58,72.23,2.45,Medium quality,F,F,cpsnj04,8,Medium quality,919289,2
cpsnj04_SemiBin_59,69.65,2.4,Medium quality,F,F,cpsnj04,16,Medium quality,286835,5
cpsnj04_SemiBin_5,97.04,0.07,High quality,F,F,cpsnj04,4,High quality,1127473,2
cpsnj04_SemiBin_60,69.87,0.66,Medium quality,F,F,cpsnj04,24,Medium quality,354611,5
cpsnj04_SemiBin_625,62.95,8.88,Medium quality,F,T,cpsnj04,54,Medium quality,130580,13
cpsnj04_SemiBin_62,77.47,2.58,Medium quality,F,F,cpsnj04,8,Medium quality,1055099,3
cpsnj04_SemiBin_63,69.56,1.13,Medium quality,F,T,cpsnj04,44,Medium quality,157454,11
cpsnj04_SemiBin_64,85.78,3.89,Medium quality,F,F,cpsnj04,9,Medium quality,1114396,3
cpsnj04_SemiBin_65,59.03,2.6,Medium quality,F,T,cpsnj04,18,Medium quality,230705,6
cpsnj04_SemiBin_66,81.84,3.12,Medium quality,F,T,cpsnj04,31,Medium quality,176304,9
cpsnj04_SemiBin_67,69.47,2.08,Medium quality,F,T,cpsnj04,23,Medium quality,192549,7
cpsnj04_SemiBin_68,68.43,6.24,Medium quality,F,T,cpsnj04,33,Medium quality,181711,10
cpsnj04_SemiBin_69,70.54,4.19,Medium quality,F,F,cpsnj04,17,Medium quality,525122,3
cpsnj04_SemiBin_6,97.27,0.27,High quality,T,T,cpsnj04,3,HQ-MIMAG,2084180,1
cpsnj04_SemiBin_70,63.13,0.21,Medium quality,F,T,cpsnj04,4,Medium quality,1600475,1
cpsnj04_SemiBin_71,64.15,1.62,Medium quality,F,T,cpsnj04,3,Medium quality,968600,1
cpsnj04_SemiBin_72,61.94,2.9,Medium quality,F,T,cpsnj04,20,Medium quality,352994,5
cpsnj04_SemiBin_73,55.09,1.85,Medium quality,F,T,cpsnj04,24,Medium quality,235581,8
cpsnj04_SemiBin_74,67.23,3.34,Medium quality,F,F,cpsnj04,40,Medium quality,303149,8
cpsnj04_SemiBin_750,56.27,5.21,Medium quality,F,T,cpsnj04,51,Medium quality,115160,16
cpsnj04_SemiBin_75,68.7,1.13,Medium quality,F,F,cpsnj04,18,Medium quality,477150,4
cpsnj04_SemiBin_76,72.65,7.45,Medium quality,F,T,cpsnj04,12,Medium quality,329397,4
cpsnj04_SemiBin_78,80.05,0.71,Medium quality,F,F,cpsnj04,9,Medium quality,611276,3
cpsnj04_SemiBin_79,69.39,0.92,Medium quality,F,T,cpsnj04,7,Medium quality,259038,3
cpsnj04_SemiBin_7,92.86,1.94,High quality,T,F,cpsnj04,2,HQ-MIMAG,2963492,1
cpsnj04_SemiBin_80,59.34,4.56,Medium quality,F,T,cpsnj04,15,Medium quality,444167,4
cpsnj04_SemiBin_82,59.15,0.11,Medium quality,F,T,cpsnj04,19,Medium quality,195405,7
cpsnj04_SemiBin_83,65.36,2.9,Medium quality,F,F,cpsnj04,16,Medium quality,348572,4
cpsnj04_SemiBin_84,70.69,3.79,Medium quality,F,F,cpsnj04,15,Medium quality,530854,4
cpsnj04_SemiBin_87,65.25,1.63,Medium quality,F,F,cpsnj04,34,Medium quality,184704,11
cpsnj04_SemiBin_88,58.14,4.07,Medium quality,F,T,cpsnj04,28,Medium quality,203923,7
cpsnj04_SemiBin_89,51.92,0.55,Medium quality,F,T,cpsnj04,22,Medium quality,148334,6
cpsnj04_SemiBin_8,93.38,3.62,High quality,T,F,cpsnj04,16,HQ-MIMAG,731798,4
cpsnj04_SemiBin_91,60.04,5.35,Medium quality,F,F,cpsnj04,32,Medium quality,244367,10
cpsnj04_SemiBin_92,71.3,0.92,Medium quality,F,F,cpsnj04,9,Medium quality,526235,3
cpsnj04_SemiBin_93,61.09,2.32,Medium quality,F,F,cpsnj04,9,Medium quality,783999,3
cpsnj04_SemiBin_94,56.13,9.23,Medium quality,F,T,cpsnj04,47,Medium quality,247732,8
cpsnj04_SemiBin_953,66.2,7.47,Medium quality,F,F,cpsnj04,14,Medium quality,604849,4
cpsnj04_SemiBin_95,52.73,0.27,Medium quality,F,F,cpsnj04,21,Medium quality,225392,5
cpsnj04_SemiBin_96,66.97,1.71,Medium quality,F,T,cpsnj04,42,Medium quality,239625,9
cpsnj04_SemiBin_99,59.7,8.64,Medium quality,F,T,cpsnj04,38,Medium quality,142557,10
cpsnj04_SemiBin_9,99.2,1.58,High quality,T,T,cpsnj04,25,HQ-MIMAG,250147,7
cpsnj08_SemiBin_0,100,0.21,High quality,T,F,cpsnj08,18,HQ-MIMAG,468638,5
cpsnj08_SemiBin_100,81.48,1.96,Medium quality,F,F,cpsnj08,34,Medium quality,138006,11
cpsnj08_SemiBin_101,84.76,1.38,Medium quality,F,T,cpsnj08,22,Medium quality,312087,6
cpsnj08_SemiBin_102,75.3,4.98,Medium quality,F,T,cpsnj08,50,Medium quality,145557,13
cpsnj08_SemiBin_103,67.66,3.5,Medium quality,F,F,cpsnj08,74,Medium quality,73156,22
cpsnj08_SemiBin_104,56.68,6.5,Medium quality,F,F,cpsnj08,26,Medium quality,277880,8
cpsnj08_SemiBin_106,66.96,2.6,Medium quality,F,T,cpsnj08,17,Medium quality,126687,6
cpsnj08_SemiBin_10,98.77,6.08,Medium quality,F,T,cpsnj08,18,Medium quality,356063,5
cpsnj08_SemiBin_110,50.18,1.07,Medium quality,F,F,cpsnj08,17,Medium quality,283666,6
cpsnj08_SemiBin_112,61.27,0.78,Medium quality,F,F,cpsnj08,14,Medium quality,440242,5
cpsnj08_SemiBin_116,80.07,3.2,Medium quality,F,F,cpsnj08,42,Medium quality,103251,12
cpsnj08_SemiBin_117,69.19,6.48,Medium quality,F,F,cpsnj08,12,Medium quality,309229,3
cpsnj08_SemiBin_11,98.32,5.24,Medium quality,F,F,cpsnj08,8,Medium quality,902694,3
cpsnj08_SemiBin_120,53.44,0.47,Medium quality,F,F,cpsnj08,24,Medium quality,104421,9
cpsnj08_SemiBin_1239,52.69,5.16,Medium quality,F,T,cpsnj08,92,Medium quality,42439,26
cpsnj08_SemiBin_1244,58.12,9.14,Medium quality,F,T,cpsnj08,165,Medium quality,43468,50
cpsnj08_SemiBin_127,62.55,0.18,Medium quality,F,F,cpsnj08,85,Medium quality,126878,22
cpsnj08_SemiBin_12,100,5,Medium quality,F,F,cpsnj08,17,Medium quality,565666,5
cpsnj08_SemiBin_130,72.05,0.11,Medium quality,F,T,cpsnj08,17,Medium quality,437442,5
cpsnj08_SemiBin_1311,55.31,6.48,Medium quality,F,T,cpsnj08,145,Medium quality,35426,45
cpsnj08_SemiBin_131,65.88,3.97,Medium quality,F,F,cpsnj08,25,Medium quality,203948,5
cpsnj08_SemiBin_134,59.49,0.75,Medium quality,F,F,cpsnj08,28,Medium quality,100142,7
cpsnj08_SemiBin_135,50.95,4.18,Medium quality,F,F,cpsnj08,40,Medium quality,144647,9
cpsnj08_SemiBin_13,91.57,0.43,High quality,F,F,cpsnj08,8,High quality,376430,2
cpsnj08_SemiBin_144,58.64,4.51,Medium quality,F,F,cpsnj08,16,Medium quality,270904,4
cpsnj08_SemiBin_146,51.76,0.92,Medium quality,F,T,cpsnj08,37,Medium quality,116780,11
cpsnj08_SemiBin_148,61.78,3.9,Medium quality,F,T,cpsnj08,80,Medium quality,103913,17
cpsnj08_SemiBin_14,87.83,4,Medium quality,F,F,cpsnj08,21,Medium quality,429655,5
cpsnj08_SemiBin_152,56.75,1.53,Medium quality,F,F,cpsnj08,28,Medium quality,228789,7
cpsnj08_SemiBin_153,51.35,4.37,Medium quality,F,T,cpsnj08,25,Medium quality,128744,9
cpsnj08_SemiBin_156,77.6,1.43,Medium quality,F,F,cpsnj08,16,Medium quality,418897,5
cpsnj08_SemiBin_15,93.39,8.47,Medium quality,F,T,cpsnj08,42,Medium quality,343684,6
cpsnj08_SemiBin_168,51.51,1.51,Medium quality,F,F,cpsnj08,32,Medium quality,142309,9
cpsnj08_SemiBin_16,91.73,1.47,High quality,T,F,cpsnj08,26,HQ-MIMAG,226401,6
cpsnj08_SemiBin_170,62.62,8.21,Medium quality,F,F,cpsnj08,49,Medium quality,152785,10
cpsnj08_SemiBin_17,84.68,0.18,Medium quality,F,T,cpsnj08,25,Medium quality,177273,5
cpsnj08_SemiBin_18,91.2,9.05,Medium quality,F,F,cpsnj08,20,Medium quality,549779,4
cpsnj08_SemiBin_195,62.19,7.66,Medium quality,F,T,cpsnj08,55,Medium quality,111957,16
cpsnj08_SemiBin_19,84.17,0.78,Medium quality,F,F,cpsnj08,12,Medium quality,470236,3
cpsnj08_SemiBin_1,100,3.67,High quality,T,F,cpsnj08,18,HQ-MIMAG,721001,4
cpsnj08_SemiBin_20,90.66,3.16,High quality,F,F,cpsnj08,21,High quality,553300,4
cpsnj08_SemiBin_211,50.05,6.1,Medium quality,F,T,cpsnj08,74,Medium quality,50792,21
cpsnj08_SemiBin_212,95.13,0.22,High quality,F,F,cpsnj08,13,High quality,184902,4
cpsnj08_SemiBin_21,74.53,1.3,Medium quality,F,T,cpsnj08,16,Medium quality,219653,5
cpsnj08_SemiBin_229,59.4,0.08,Medium quality,F,F,cpsnj08,8,Medium quality,424162,2
cpsnj08_SemiBin_22,83.86,0.08,Medium quality,F,F,cpsnj08,3,Medium quality,581699,2
cpsnj08_SemiBin_23,75.95,4.16,Medium quality,F,F,cpsnj08,29,Medium quality,208762,8
cpsnj08_SemiBin_24,74.88,0.06,Medium quality,F,T,cpsnj08,8,Medium quality,452170,2
cpsnj08_SemiBin_25,86.29,3.57,Medium quality,F,F,cpsnj08,18,Medium quality,185634,5
cpsnj08_SemiBin_26,84.9,7.87,Medium quality,F,F,cpsnj08,37,Medium quality,168559,6
cpsnj08_SemiBin_27,80.5,3.72,Medium quality,F,F,cpsnj08,21,Medium quality,313387,6
cpsnj08_SemiBin_28,88.1,7.07,Medium quality,F,F,cpsnj08,34,Medium quality,368328,9
cpsnj08_SemiBin_29,80.7,5.61,Medium quality,F,T,cpsnj08,39,Medium quality,243616,8
cpsnj08_SemiBin_2,92.27,0.81,High quality,T,T,cpsnj08,25,HQ-MIMAG,311851,7
cpsnj08_SemiBin_30,85.76,3.48,Medium quality,F,T,cpsnj08,39,Medium quality,162371,8
cpsnj08_SemiBin_31,78.99,1.47,Medium quality,F,F,cpsnj08,26,Medium quality,299441,6
cpsnj08_SemiBin_32,87.08,2.98,Medium quality,F,F,cpsnj08,21,Medium quality,310601,6
cpsnj08_SemiBin_33,88.95,2.8,Medium quality,F,T,cpsnj08,43,Medium quality,163641,13
cpsnj08_SemiBin_342,67.23,8.22,Medium quality,F,T,cpsnj08,46,Medium quality,109687,10
cpsnj08_SemiBin_34,82.16,2.25,Medium quality,F,T,cpsnj08,73,Medium quality,125950,18
cpsnj08_SemiBin_35,80.69,2.21,Medium quality,F,F,cpsnj08,10,Medium quality,388318,3
cpsnj08_SemiBin_366,51.95,3.57,Medium quality,F,T,cpsnj08,36,Medium quality,146245,11
cpsnj08_SemiBin_36,78.26,1.93,Medium quality,F,T,cpsnj08,34,Medium quality,147504,9
cpsnj08_SemiBin_37,82.39,0.84,Medium quality,F,F,cpsnj08,26,Medium quality,228820,6
cpsnj08_SemiBin_38,84.88,0.62,Medium quality,F,T,cpsnj08,14,Medium quality,780432,3
cpsnj08_SemiBin_39,72.44,3.31,Medium quality,F,F,cpsnj08,46,Medium quality,149295,12
cpsnj08_SemiBin_3,98.06,0.62,High quality,T,T,cpsnj08,12,HQ-MIMAG,559884,3
cpsnj08_SemiBin_40,75.22,1.11,Medium quality,F,T,cpsnj08,24,Medium quality,443737,5
cpsnj08_SemiBin_41,80.25,4.77,Medium quality,F,F,cpsnj08,51,Medium quality,215917,11
cpsnj08_SemiBin_42,87.87,1.1,Medium quality,F,T,cpsnj08,27,Medium quality,317125,7
cpsnj08_SemiBin_43,85.24,6.77,Medium quality,F,F,cpsnj08,45,Medium quality,284010,10
cpsnj08_SemiBin_44,80.94,7.61,Medium quality,F,F,cpsnj08,53,Medium quality,176108,12
cpsnj08_SemiBin_45,80.86,6.92,Medium quality,F,T,cpsnj08,26,Medium quality,281193,7
