#seq_name,length,cov.,circ.,repeat,mult.,alt_group,graph_path,MAG
cpsnj08_contig_96815,38590,29,Y,N,5,*,96815,
cpsnj08_contig_74626,38497,9,Y,N,1,*,74626,
cpsnj08_contig_97891,38449,21,Y,N,4,*,97891,
cpsnj08_contig_98770,38401,9,Y,N,1,*,98770,
cpsnj08_contig_97800,38310,21,Y,N,4,*,97800,
cpsnj08_contig_94725,37535,8,Y,N,1,*,94725,
cpsnj08_contig_99230,36259,5,Y,N,1,*,99230,
cpsnj08_contig_48789,35948,8,Y,N,1,*,48789,
cpsnj08_contig_98468,34681,7,Y,N,1,*,98468,
cpsnj08_contig_99210,33654,8,Y,N,1,*,99210,
cpsnj08_contig_24843,31589,10,Y,Y,2,230,24843,
cpsnj08_contig_74078,31393,8,Y,N,1,*,74078,
cpsnj08_contig_94294,31320,10,Y,N,2,*,94294,
cpsnj08_contig_98637,29709,3,Y,Y,1,592,98637,
cpsnj08_contig_97081,28813,5,Y,N,1,*,97081,
cpsnj08_contig_99206,28749,6,Y,Y,2,*,99206,
cpsnj08_contig_98129,28551,5,Y,N,1,*,98129,
cpsnj08_contig_98862,24967,13,Y,N,2,*,98862,
cpsnj08_contig_53179,24578,3,Y,Y,1,*,53179,
cpsnj08_contig_24727,23163,7,Y,Y,1,228,24727,
cpsnj08_contig_99078,22129,10,Y,N,2,*,99078,
cpsnj08_contig_94881,21958,5,Y,Y,1,546,94881,
cpsnj08_contig_17116,21472,3,Y,Y,1,170,17116,
cpsnj08_contig_99120,20299,10,Y,N,2,*,99120,
cpsnj08_contig_97737,19254,5,Y,N,1,*,97737,
cpsnj08_contig_52751,19183,3,Y,Y,1,402,52751,
cpsnj08_contig_6857,18880,5,Y,Y,1,76,6857,
cpsnj08_contig_94601,18558,6,Y,Y,2,*,94601,
cpsnj08_contig_15689,18282,5,Y,Y,1,154,15689,
cpsnj08_contig_95057,17394,7,Y,N,1,*,95057,
cpsnj08_contig_6084,16846,3,Y,Y,1,66,6084,
cpsnj08_contig_95820,16134,3,Y,Y,1,562,95820,
cpsnj08_contig_82289,13990,4,Y,Y,1,7386,82289,
cpsnj08_contig_89638,13830,3,Y,Y,1,532,89638,
cpsnj08_contig_24844,13306,13,Y,Y,2,6456,24844,
cpsnj08_contig_14360,13017,4,Y,Y,1,5816,14360,
cpsnj08_contig_3269,12815,3,Y,Y,1,36,3269,
cpsnj08_contig_54450,12751,5,Y,Y,1,416,54450,
cpsnj08_contig_96314,12619,3,Y,N,1,*,96314,
cpsnj08_contig_99261,12382,4,Y,N,1,*,99261,
cpsnj08_contig_97838,12366,4,Y,Y,1,586,97838,
cpsnj08_contig_33888,11919,3,Y,Y,1,5378,33888,
cpsnj08_contig_95874,11897,11,Y,N,1,*,95874,
cpsnj08_contig_23050,11569,19,Y,Y,3,5454,23050,
cpsnj08_contig_28730,11488,11,Y,Y,1,266,28730,
cpsnj08_contig_169,11255,3,Y,Y,1,8,169,
cpsnj08_contig_97324,11061,7,Y,N,1,*,97324,
cpsnj08_contig_9696,11008,3,Y,Y,1,108,9696,
cpsnj08_contig_96530,10342,6,Y,N,1,*,96530,
cpsnj08_contig_96001,10174,28,Y,N,5,*,96001,
cpsnj08_contig_59612,10084,86,Y,N,16,*,59612,
cpsnj08_contig_10657,9810,19,Y,N,4,*,10657,
cpsnj08_contig_54994,9762,5,Y,N,1,*,54994,
cpsnj08_contig_31475,9734,3,Y,Y,1,284,31475,
cpsnj08_contig_80920,9609,6,Y,Y,1,6796,80920,
cpsnj08_contig_81358,9569,3,Y,Y,1,524,81358,
cpsnj08_contig_12883,9199,14,Y,Y,2,6006,12883,
cpsnj08_contig_55124,9011,9,Y,N,1,*,55124,
cpsnj08_contig_8465,8950,3,Y,Y,1,10420,8465,
cpsnj08_contig_81646,8898,6,Y,N,1,*,81646,
cpsnj08_contig_10626,8675,4,Y,Y,1,5886,10626,
cpsnj08_contig_96192,8545,10,Y,Y,2,5312,96192,
cpsnj08_contig_64751,8542,3,Y,Y,1,9324,64751,
cpsnj08_contig_18575,8500,4,Y,Y,1,6224,18575,
cpsnj08_contig_96802,8425,5,Y,Y,1,6692,96802,
cpsnj08_contig_97521,8373,63,Y,N,12,*,97521,
cpsnj08_contig_2849,7443,3,Y,Y,1,32,2849,
cpsnj08_contig_89230,7267,13,Y,N,2,*,89230,
cpsnj08_contig_20697,7248,3,Y,Y,1,190,20697,
cpsnj08_contig_97837,7226,10,Y,N,1,*,97837,
cpsnj08_contig_24195,7193,4,Y,Y,1,5740,24195,
cpsnj08_contig_54472,7028,5,Y,Y,1,5630,54472,
cpsnj08_contig_96639,7020,6,Y,N,1,*,96639,
cpsnj08_contig_45735,7003,6,Y,Y,3,362,45735,
cpsnj08_contig_3506,6777,3,Y,Y,1,7154,3506,
cpsnj08_contig_98269,6735,3,Y,Y,1,590,98269,
cpsnj08_contig_1421,6655,29,Y,Y,6,7140,1421,
cpsnj08_contig_97531,6631,4,Y,N,1,*,97531,
cpsnj08_contig_32621,6615,3,Y,Y,1,292,32621,
cpsnj08_contig_99171,6507,14,Y,N,3,*,99171,
cpsnj08_contig_12888,6494,7,Y,Y,2,144,12888,
cpsnj08_contig_50057,6462,6,Y,Y,1,388,50057,
cpsnj08_contig_74396,6388,5,Y,Y,1,6492,74396,
cpsnj08_contig_46462,6380,3,Y,Y,1,5560,46462,
cpsnj08_contig_62230,5870,3,Y,Y,1,5230,62230,
cpsnj08_contig_44128,5854,5,Y,Y,1,7316,44128,
cpsnj08_contig_17790,5646,7,Y,N,1,*,17790,
cpsnj08_contig_54027,5643,7,Y,Y,1,6940,54027,
cpsnj08_contig_36343,5608,3,Y,Y,1,*,36343,
cpsnj08_contig_30573,5528,3,Y,Y,1,*,30573,
cpsnj08_contig_63715,5466,3,Y,Y,1,5812,63715,
cpsnj08_contig_99090,5399,20,Y,N,4,*,99090,
cpsnj08_contig_47062,5306,6,Y,Y,1,370,47062,
cpsnj08_contig_37234,5198,7,Y,Y,1,6746,37234,
cpsnj08_contig_99097,5107,9,Y,N,1,*,99097,
cpsnj08_contig_12498,4941,3,Y,Y,1,5636,12498,
cpsnj08_contig_32148,4898,3,Y,Y,1,6658,32148,
cpsnj08_contig_26402,4684,3,Y,Y,1,248,26402,
cpsnj08_contig_20169,4676,5,Y,Y,1,186,20169,
cpsnj08_contig_44802,4603,3,Y,Y,1,360,44802,
cpsnj08_contig_43016,4578,6,Y,Y,1,*,43016,
cpsnj08_contig_99059,4476,5,Y,Y,1,*,99059,
cpsnj08_contig_68772,4434,13,Y,Y,2,*,68772,
cpsnj08_contig_16601,4336,8,Y,Y,1,162,16601,
cpsnj08_contig_75597,4320,3,Y,Y,1,7102,75597,
cpsnj08_contig_86832,4258,6,Y,Y,1,*,86832,
cpsnj08_contig_98156,4137,4,Y,Y,1,*,98156,
cpsnj08_contig_98807,4085,4,Y,Y,1,*,98807,
cpsnj08_contig_215,4057,4,Y,Y,1,5180,215,
cpsnj08_contig_94876,4018,18,Y,Y,3,5836,94876,
cpsnj08_contig_89772,3950,4,Y,Y,1,*,89772,
cpsnj08_contig_16081,3947,3,Y,Y,1,5768,16081,
cpsnj08_contig_99260,3923,7,Y,Y,1,*,99260,
cpsnj08_contig_98957,3855,3,Y,Y,1,*,98957,
cpsnj08_contig_17700,3782,4,Y,Y,1,*,17700,
cpsnj08_contig_89850,3546,17,Y,Y,2,*,89850,
cpsnj08_contig_63336,3486,10,Y,Y,1,*,63336,
cpsnj08_contig_98002,3467,10,Y,Y,2,*,98002,
cpsnj08_contig_51985,3395,4,Y,Y,1,7158,51985,
cpsnj08_contig_97935,3235,5,Y,Y,1,*,97935,
cpsnj08_contig_96507,3174,8,Y,Y,1,*,96507,
cpsnj08_contig_75543,3138,37,Y,Y,7,*,75543,
cpsnj08_contig_96636,3110,7,Y,Y,1,*,96636,
cpsnj08_contig_49576,3074,6,Y,Y,1,7366,49576,
cpsnj08_contig_78126,2975,17,Y,Y,3,*,78126,
cpsnj08_contig_3994,2966,23,Y,Y,4,*,3994,
cpsnj08_contig_57085,2955,7,Y,Y,1,*,57085,
cpsnj08_contig_67192,2932,7,Y,Y,1,*,67192,
cpsnj08_contig_65238,2874,5,Y,Y,1,*,65238,
cpsnj08_contig_1785,2862,13,Y,Y,2,*,1785,
cpsnj08_contig_10791,2821,3,Y,Y,1,5908,10791,
cpsnj08_contig_79432,2791,13,Y,Y,2,*,79432,
cpsnj08_contig_3574,2774,3,Y,Y,1,6552,3574,
cpsnj08_contig_96042,2756,5,Y,Y,1,6398,96042,
cpsnj08_contig_94926,1973,13,Y,Y,2,5868,94926,
cpsnj08_contig_16469,1443,11,Y,Y,1,6128,16469,
cpsnj08_contig_9388,696,4,Y,Y,1,102,9388,
cpsnj08_contig_8075,542,3,Y,Y,1,5706,8075,
cpsnj08_contig_43735,537,38,Y,Y,7,*,43735,
cpsnj08_contig_52681,531,4,Y,Y,1,400,52681,
cpsnj08_contig_52266,526,5,Y,Y,1,6926,52266,
cpsnj08_contig_25202,517,3,Y,Y,1,6470,25202,
cpsnj08_contig_2253,182,3,Y,Y,1,5328,2253,
cpsnj09_contig_73099,325144,8,Y,N,1,*,73099,
cpsnj09_contig_88990,166401,5,Y,N,1,*,88990,
cpsnj09_contig_89238,147991,26,Y,N,4,*,89238,
cpsnj09_contig_11287,140875,18,Y,N,2,*,11287,
cpsnj09_contig_88304,127378,8,Y,N,1,*,88304,
cpsnj09_contig_87673,119749,20,Y,N,3,*,87673,
cpsnj09_contig_84106,117940,16,Y,N,2,*,84106,
cpsnj09_contig_85826,117384,43,Y,N,6,*,85826,
cpsnj09_contig_87707,115691,10,Y,N,1,*,87707,
cpsnj09_contig_27950,114711,7,Y,N,1,*,27950,
cpsnj09_contig_87822,114126,14,Y,N,2,*,87822,
cpsnj09_contig_28964,111006,5,Y,N,1,*,28964,
cpsnj09_contig_12383,110141,8,Y,N,2,*,12383,
cpsnj09_contig_89186,108976,25,Y,N,4,*,89186,
cpsnj09_contig_89234,107971,11,Y,N,2,*,89234,
cpsnj09_contig_88951,105068,23,Y,N,4,*,88951,
cpsnj09_contig_61343,104949,6,Y,N,1,*,61343,
cpsnj09_contig_88223,102738,8,Y,N,1,*,88223,
cpsnj09_contig_88225,102653,11,Y,N,1,*,88225,
cpsnj09_contig_59379,101889,14,Y,N,2,*,59379,
cpsnj09_contig_87663,101776,8,Y,N,1,*,87663,
cpsnj09_contig_89468,101588,10,Y,N,2,*,89468,
cpsnj09_contig_86006,100877,10,Y,N,1,*,86006,
cpsnj09_contig_87313,100608,7,Y,N,1,*,87313,
cpsnj09_contig_88105,99941,4,Y,N,1,*,88105,
cpsnj09_contig_20107,96696,6,Y,N,1,*,20107,
cpsnj09_contig_89102,93516,13,Y,N,2,*,89102,
cpsnj09_contig_20109,93123,9,Y,N,1,*,20109,
cpsnj09_contig_64162,92484,11,Y,N,1,*,64162,
cpsnj09_contig_83678,91742,49,Y,N,8,*,83678,
cpsnj09_contig_88731,90679,12,Y,N,2,*,88731,
cpsnj09_contig_87840,89172,8,Y,N,2,*,87840,
cpsnj09_contig_87903,88448,4,Y,N,1,*,87903,
cpsnj09_contig_20289,87388,14,Y,N,2,*,20289,
cpsnj09_contig_85452,85373,13,Y,N,2,*,85452,
cpsnj09_contig_88832,84176,28,Y,N,4,*,88832,
cpsnj09_contig_89097,83543,3,Y,N,1,*,89097,
cpsnj09_contig_87267,82565,6,Y,N,1,*,87267,
cpsnj09_contig_86372,81462,6,Y,N,1,*,86372,
cpsnj09_contig_38025,81427,3,Y,N,1,*,38025,
cpsnj09_contig_83950,80145,56,Y,N,9,*,83950,
cpsnj09_contig_36823,77612,4,Y,N,1,*,36823,
cpsnj09_contig_86018,73470,5,Y,N,1,*,86018,
cpsnj09_contig_87785,73382,19,Y,N,3,*,87785,
cpsnj09_contig_88680,73363,7,Y,N,1,*,88680,
cpsnj09_contig_89457,72801,26,Y,N,4,*,89457,
cpsnj09_contig_89338,72504,14,Y,N,2,*,89338,
cpsnj09_contig_89256,72043,5,Y,N,1,*,89256,
cpsnj09_contig_89227,72002,12,Y,N,2,*,89227,
cpsnj09_contig_85129,71708,4,Y,N,1,*,85129,
cpsnj09_contig_48214,71701,14,Y,N,2,*,48214,
cpsnj09_contig_83355,71441,6,Y,N,1,*,83355,
cpsnj09_contig_89340,71197,24,Y,N,4,*,89340,
cpsnj09_contig_89271,70632,6,Y,N,1,*,89271,
cpsnj09_contig_87177,70450,10,Y,N,1,*,87177,
cpsnj09_contig_87310,70046,10,Y,N,1,*,87310,
cpsnj09_contig_85163,69618,10,Y,N,2,*,85163,
cpsnj09_contig_89363,68895,10,Y,N,2,*,89363,
cpsnj09_contig_88925,68324,17,Y,N,3,*,88925,
cpsnj09_contig_86534,68301,30,Y,N,4,*,86534,
cpsnj09_contig_89379,68048,4,Y,N,1,*,89379,
cpsnj09_contig_89324,67755,4,Y,N,1,*,89324,
cpsnj09_contig_89270,67361,10,Y,N,1,*,89270,
cpsnj09_contig_86301,67157,26,Y,N,4,*,86301,
cpsnj09_contig_84201,66664,15,Y,N,2,*,84201,
cpsnj09_contig_89140,66416,6,Y,N,1,*,89140,
cpsnj09_contig_89001,66193,6,Y,N,1,*,89001,
cpsnj09_contig_88823,66043,4,Y,N,1,*,88823,
cpsnj09_contig_88917,65651,4,Y,N,1,*,88917,
cpsnj09_contig_89453,65282,6,Y,N,1,*,89453,
cpsnj09_contig_88059,64808,36,Y,N,5,*,88059,
cpsnj09_contig_54234,63876,43,Y,N,7,*,54234,
cpsnj09_contig_83451,63736,16,Y,N,3,*,83451,
cpsnj09_contig_88639,63411,6,Y,N,1,*,88639,
cpsnj09_contig_89452,62996,83,Y,N,13,*,89452,
cpsnj09_contig_85762,62733,73,Y,N,12,*,85762,
cpsnj09_contig_85874,62558,3,Y,N,1,*,85874,
cpsnj09_contig_89332,62306,8,Y,N,1,*,89332,
cpsnj09_contig_88971,62165,7,Y,N,1,*,88971,
cpsnj09_contig_89257,61997,3,Y,N,1,*,89257,
cpsnj09_contig_88226,61599,9,Y,N,1,*,88226,
cpsnj09_contig_86429,61329,13,Y,N,2,*,86429,
cpsnj09_contig_89147,61143,26,Y,N,4,*,89147,
cpsnj09_contig_88061,60774,9,Y,N,1,*,88061,
cpsnj09_contig_88761,60755,22,Y,N,3,*,88761,
cpsnj09_contig_3309,60664,12,Y,N,2,*,3309,
cpsnj09_contig_85070,60010,5,Y,N,1,*,85070,
cpsnj09_contig_87468,59730,10,Y,N,1,*,87468,
cpsnj09_contig_84852,59708,16,Y,N,2,*,84852,
cpsnj09_contig_84357,59643,7,Y,N,1,*,84357,
cpsnj09_contig_85793,59390,8,Y,N,1,*,85793,
cpsnj09_contig_89442,59372,4,Y,N,1,*,89442,
cpsnj09_contig_88912,59085,8,Y,N,1,*,88912,
cpsnj09_contig_89139,58807,5,Y,N,1,*,89139,
cpsnj09_contig_89121,58741,34,Y,N,5,*,89121,
cpsnj09_contig_88580,58551,4,Y,N,1,*,88580,
cpsnj09_contig_89160,58337,7,Y,N,1,*,89160,
cpsnj09_contig_85003,58173,8,Y,N,1,*,85003,
cpsnj09_contig_89387,58045,6,Y,N,1,*,89387,
cpsnj09_contig_85847,57966,3,Y,N,1,*,85847,
cpsnj09_contig_89075,57755,7,Y,N,1,*,89075,
cpsnj09_contig_88755,57647,10,Y,N,3,*,88755,
cpsnj09_contig_89391,57587,5,Y,N,1,*,89391,
cpsnj09_contig_52912,57133,9,Y,N,1,*,52912,
cpsnj09_contig_89426,56825,7,Y,N,1,*,89426,
cpsnj09_contig_86896,56211,3,Y,N,1,*,86896,
cpsnj09_contig_84813,56147,12,Y,N,2,*,84813,
cpsnj09_contig_89382,55343,4,Y,N,1,*,89382,
cpsnj09_contig_88046,54410,3,Y,N,1,*,88046,
cpsnj09_contig_87276,54369,16,Y,N,2,*,87276,
cpsnj09_contig_89466,53983,16,Y,N,2,*,89466,
cpsnj09_contig_88205,53726,11,Y,N,1,*,88205,
cpsnj09_contig_89105,53641,143,Y,N,23,*,89105,
cpsnj09_contig_89329,52983,3,Y,N,1,*,89329,
cpsnj09_contig_85521,52866,36,Y,N,5,*,85521,
cpsnj09_contig_27745,52273,60,Y,N,9,*,27745,
cpsnj09_contig_87115,52077,8,Y,N,1,*,87115,
cpsnj09_contig_87575,52010,21,Y,N,3,*,87575,
cpsnj09_contig_89320,51902,82,Y,N,13,*,89320,
cpsnj09_contig_77217,51837,8,Y,N,1,*,77217,
cpsnj09_contig_89108,51345,6,Y,N,1,*,89108,
cpsnj09_contig_88312,51152,5,Y,N,1,*,88312,
cpsnj09_contig_84086,51085,13,Y,N,2,*,84086,
cpsnj09_contig_85992,50675,6,Y,N,1,*,85992,
cpsnj09_contig_87729,50675,9,Y,N,1,*,87729,
cpsnj09_contig_89189,50643,4,Y,N,1,*,89189,
cpsnj09_contig_88859,50591,22,Y,N,3,*,88859,
cpsnj09_contig_89018,50528,12,Y,N,2,*,89018,
cpsnj09_contig_85463,50523,6,Y,N,1,*,85463,
cpsnj09_contig_89198,50397,10,Y,N,1,*,89198,
cpsnj09_contig_86415,50351,67,Y,N,10,*,86415,
cpsnj09_contig_56213,50195,10,Y,N,1,*,56213,
cpsnj09_contig_14089,50141,42,Y,N,7,*,14089,
cpsnj09_contig_89450,50005,13,Y,N,2,*,89450,
cpsnj09_contig_88831,49835,9,Y,N,1,*,88831,
cpsnj09_contig_89433,49830,7,Y,N,1,*,89433,
cpsnj09_contig_89199,49616,17,Y,N,3,*,89199,
cpsnj09_contig_27395,49603,12,Y,N,2,*,27395,
cpsnj09_contig_89428,49526,26,Y,N,4,*,89428,
cpsnj09_contig_89250,49440,20,Y,N,3,*,89250,
cpsnj09_contig_84882,49192,54,Y,N,8,*,84882,
cpsnj09_contig_89196,49151,71,Y,N,11,*,89196,
cpsnj09_contig_89473,49143,4,Y,N,1,*,89473,
cpsnj09_contig_83560,49090,5,Y,N,1,*,83560,
cpsnj09_contig_63971,49022,22,Y,N,3,*,63971,
cpsnj09_contig_84951,49005,9,Y,N,1,*,84951,
cpsnj09_contig_89356,48935,39,Y,N,6,*,89356,
cpsnj09_contig_88920,48801,15,Y,N,2,*,88920,
cpsnj09_contig_85139,48696,22,Y,N,3,*,85139,
cpsnj09_contig_89438,48637,70,Y,N,11,*,89438,
cpsnj09_contig_83255,48623,21,Y,N,3,*,83255,
cpsnj09_contig_88430,48612,33,Y,N,5,*,88430,
cpsnj09_contig_88587,48552,16,Y,N,3,*,88587,
cpsnj09_contig_88873,48440,129,Y,N,21,*,88873,
cpsnj09_contig_89446,48413,5,Y,N,1,*,89446,
cpsnj09_contig_2415,48365,6,Y,Y,2,*,2415,
cpsnj09_contig_88625,48295,20,Y,N,2,*,88625,
cpsnj09_contig_89458,48294,4,Y,N,1,*,89458,
cpsnj09_contig_88261,48152,9,Y,N,1,*,88261,
cpsnj09_contig_88470,48142,3,Y,N,1,*,88470,
cpsnj09_contig_84220,47937,14,Y,N,2,*,84220,
cpsnj09_contig_87753,47915,25,Y,N,4,*,87753,
cpsnj09_contig_69155,47913,4,Y,N,1,*,69155,
cpsnj09_contig_89036,47906,9,Y,N,1,*,89036,
cpsnj09_contig_89282,47791,92,Y,N,15,*,89282,
cpsnj09_contig_87930,47739,5,Y,N,1,*,87930,
cpsnj09_contig_85605,47631,9,Y,N,1,*,85605,
cpsnj09_contig_14020,47576,4,Y,N,1,*,14020,
cpsnj09_contig_88682,47554,10,Y,N,1,*,88682,
cpsnj09_contig_88843,47537,4,Y,Y,1,*,88843,
cpsnj09_contig_86745,47394,3,Y,Y,1,*,86745,
cpsnj09_contig_89254,47385,22,Y,N,3,*,89254,
cpsnj09_contig_88655,47361,7,Y,N,1,*,88655,
cpsnj09_contig_89208,47342,6,Y,N,1,*,89208,
cpsnj09_contig_83153,47294,54,Y,N,8,*,83153,
cpsnj09_contig_89417,47292,9,Y,N,1,*,89417,
cpsnj09_contig_89432,47264,3,Y,Y,1,*,89432,
cpsnj09_contig_32976,47244,19,Y,N,2,*,32976,
cpsnj09_contig_54111,47183,30,Y,N,4,*,54111,
cpsnj09_contig_89456,47135,9,Y,N,1,*,89456,
cpsnj09_contig_88745,47129,6,Y,N,1,*,88745,
cpsnj09_contig_89455,47108,6,Y,N,1,*,89455,
cpsnj09_contig_82891,47077,43,Y,N,7,*,82891,
cpsnj09_contig_19975,47017,18,Y,N,3,*,19975,
cpsnj09_contig_54112,46959,30,Y,N,4,*,54112,
cpsnj09_contig_88799,46926,6,Y,N,1,*,88799,
cpsnj09_contig_89305,46846,12,Y,N,2,*,89305,
cpsnj09_contig_89004,46784,6,Y,N,1,*,89004,
cpsnj09_contig_89015,46763,7,Y,Y,2,*,89015,
cpsnj09_contig_84215,46543,3,Y,Y,1,*,84215,
cpsnj09_contig_86573,46456,39,Y,N,6,*,86573,
cpsnj09_contig_83800,46366,20,Y,N,2,*,83800,
cpsnj09_contig_88903,46341,18,Y,N,3,*,88903,
cpsnj09_contig_83818,46333,29,Y,N,4,*,83818,
cpsnj09_contig_88952,46237,8,Y,N,1,*,88952,
cpsnj09_contig_87303,46224,23,Y,N,3,*,87303,
cpsnj09_contig_88562,46160,6,Y,N,1,*,88562,
cpsnj09_contig_88758,46132,10,Y,N,2,*,88758,
cpsnj09_contig_88788,46110,11,Y,N,2,*,88788,
cpsnj09_contig_88643,46075,17,Y,N,3,*,88643,
cpsnj09_contig_89286,46056,15,Y,N,2,*,89286,
cpsnj09_contig_71833,46055,4,Y,N,1,*,71833,
cpsnj09_contig_86297,46050,62,Y,N,10,*,86297,
cpsnj09_contig_87260,45925,16,Y,N,2,*,87260,
cpsnj09_contig_89266,45897,11,Y,N,2,*,89266,
cpsnj09_contig_89366,45784,13,Y,N,2,*,89366,
cpsnj09_contig_84492,45736,10,Y,N,1,*,84492,
cpsnj09_contig_1492,45699,36,Y,N,6,*,1492,
cpsnj09_contig_89070,45644,6,Y,N,1,*,89070,
cpsnj09_contig_61247,45587,6,Y,Y,1,852,61247,
cpsnj09_contig_88976,45549,5,Y,N,1,*,88976,
cpsnj09_contig_88936,45494,12,Y,N,2,*,88936,
cpsnj09_contig_89012,45351,10,Y,N,1,*,89012,
cpsnj09_contig_89158,45302,4,Y,N,1,*,89158,
cpsnj09_contig_89181,45297,11,Y,N,1,*,89181,
cpsnj09_contig_88240,45135,4,Y,N,1,*,88240,
cpsnj09_contig_83658,44956,5,Y,N,1,*,83658,
cpsnj09_contig_83606,44951,3,Y,Y,1,*,83606,
cpsnj09_contig_83086,44942,33,Y,N,5,*,83086,
cpsnj09_contig_65723,44843,6,Y,N,1,*,65723,
cpsnj09_contig_61263,44729,6,Y,Y,1,858,61263,
cpsnj09_contig_89399,44704,25,Y,N,3,*,89399,
cpsnj09_contig_88853,44595,31,Y,N,5,*,88853,
cpsnj09_contig_81010,44535,8,Y,N,1,*,81010,
cpsnj09_contig_88683,44479,15,Y,N,2,*,88683,
cpsnj09_contig_88723,44465,5,Y,N,1,*,88723,
cpsnj09_contig_89284,44458,17,Y,N,3,*,89284,
cpsnj09_contig_51573,44430,30,Y,N,5,*,51573,
cpsnj09_contig_59632,44371,15,Y,N,2,*,59632,
cpsnj09_contig_88733,44268,10,Y,N,1,*,88733,
cpsnj09_contig_86537,44260,17,Y,N,3,*,86537,
cpsnj09_contig_86542,44231,29,Y,N,4,*,86542,
cpsnj09_contig_89064,44223,5,Y,N,1,*,89064,
cpsnj09_contig_89351,44203,95,Y,N,15,*,89351,
cpsnj09_contig_89044,44108,5,Y,N,1,*,89044,
cpsnj09_contig_80651,44053,3,Y,Y,1,*,80651,
cpsnj09_contig_74597,44009,6,Y,N,1,*,74597,
cpsnj09_contig_57865,43980,98,Y,N,16,*,57865,
cpsnj09_contig_87277,43911,54,Y,N,8,*,87277,
cpsnj09_contig_89057,43909,15,Y,N,2,*,89057,
cpsnj09_contig_88189,43891,10,Y,N,2,*,88189,
cpsnj09_contig_83087,43827,54,Y,N,9,*,83087,
cpsnj09_contig_89425,43742,11,Y,N,2,*,89425,
cpsnj09_contig_89406,43713,29,Y,N,4,*,89406,
cpsnj09_contig_76651,43631,6,Y,N,1,*,76651,
cpsnj09_contig_44181,43597,7,Y,N,1,*,44181,
cpsnj09_contig_23773,43491,11,Y,N,1,*,23773,
cpsnj09_contig_60536,43463,17,Y,N,2,*,60536,
cpsnj09_contig_86190,43423,48,Y,N,8,*,86190,
cpsnj09_contig_89402,43401,39,Y,N,6,*,89402,
cpsnj09_contig_88996,43373,7,Y,N,1,*,88996,
cpsnj09_contig_79325,43371,3,Y,Y,1,*,79325,
cpsnj09_contig_83902,43236,4,Y,N,1,*,83902,
cpsnj09_contig_68053,43232,7,Y,N,1,*,68053,
cpsnj09_contig_85475,43152,9,Y,N,1,*,85475,
cpsnj09_contig_89142,43118,4,Y,N,1,*,89142,
cpsnj09_contig_89130,43111,16,Y,N,2,*,89130,
cpsnj09_contig_57858,42898,151,Y,N,25,*,57858,
cpsnj09_contig_87791,42834,23,Y,N,4,*,87791,
cpsnj09_contig_89053,42789,10,Y,N,1,*,89053,
cpsnj09_contig_5034,42681,4,Y,Y,1,68,5034,
cpsnj09_contig_89144,42539,97,Y,N,16,*,89144,
cpsnj09_contig_88786,42524,39,Y,N,6,*,88786,
cpsnj09_contig_42837,42504,4,Y,N,1,*,42837,
cpsnj09_contig_83825,42495,6,Y,N,1,*,83825,
cpsnj09_contig_88874,42395,9,Y,N,1,*,88874,
cpsnj09_contig_89472,42298,6,Y,N,1,*,89472,
cpsnj09_contig_89401,42244,9,Y,N,1,*,89401,
cpsnj09_contig_88895,42231,6,Y,Y,2,*,88895,
cpsnj09_contig_88609,42218,5,Y,N,1,*,88609,
cpsnj09_contig_28420,42179,7,Y,N,1,*,28420,
cpsnj09_contig_89179,42092,9,Y,N,1,*,89179,
cpsnj09_contig_88001,42022,3,Y,Y,1,*,88001,
cpsnj09_contig_89341,42014,9,Y,N,1,*,89341,
cpsnj09_contig_88973,41981,9,Y,N,1,*,88973,
cpsnj09_contig_72229,41959,7,Y,N,1,*,72229,
cpsnj09_contig_89422,41905,3,Y,N,1,*,89422,
cpsnj09_contig_89215,41820,74,Y,N,12,*,89215,
cpsnj09_contig_52274,41812,7,Y,N,1,*,52274,
cpsnj09_contig_65777,41773,7,Y,N,1,*,65777,
cpsnj09_contig_87689,41752,50,Y,N,8,*,87689,
cpsnj09_contig_51178,41674,21,Y,N,3,*,51178,
cpsnj09_contig_51177,41651,8,Y,N,1,*,51177,
cpsnj09_contig_89334,41631,26,Y,N,4,*,89334,
cpsnj09_contig_85043,41553,4,Y,N,1,*,85043,
cpsnj09_contig_35188,41541,28,Y,N,4,*,35188,
cpsnj09_contig_10326,41536,3,Y,Y,1,144,10326,
cpsnj09_contig_62138,41476,23,Y,N,3,*,62138,
cpsnj09_contig_88898,41465,33,Y,N,5,*,88898,
cpsnj09_contig_89413,41464,8,Y,N,1,*,89413,
cpsnj09_contig_63862,41450,4,Y,Y,1,898,63862,
cpsnj09_contig_89126,41436,243,Y,N,40,*,89126,
cpsnj09_contig_48509,41381,17,Y,N,2,*,48509,
cpsnj09_contig_87358,41369,11,Y,N,2,*,87358,
cpsnj09_contig_89471,41346,10,Y,N,2,*,89471,
cpsnj09_contig_86607,41327,11,Y,N,2,*,86607,
cpsnj09_contig_84653,41241,10,Y,N,1,*,84653,
cpsnj09_contig_86126,41226,3,Y,N,1,*,86126,
cpsnj09_contig_15878,41220,21,Y,N,3,*,15878,
cpsnj09_contig_86882,41210,9,Y,N,1,*,86882,
cpsnj09_contig_87515,41171,15,Y,N,2,*,87515,
cpsnj09_contig_89050,41148,11,Y,N,2,*,89050,
