Record	GBK	Record_Type	Record_Number	CC	Family
sample15_SemiBin_80.fa.gz_k141_4912769.region001.gbk_region_1	sample15_SemiBin_80.fa.gz_k141_4912769.region001	region	1	5	FAM_00020
sample7_SemiBin_41.fa.gz_k141_3080987.region001.gbk_region_1	sample7_SemiBin_41.fa.gz_k141_3080987.region001	region	1	5	FAM_00020
sample29_SemiBin_75.fa.gz_k141_472066.region001.gbk_region_1	sample29_SemiBin_75.fa.gz_k141_472066.region001	region	1	5	FAM_00020
sample4_SemiBin_79.fa.gz_k141_263206.region001.gbk_region_1	sample4_SemiBin_79.fa.gz_k141_263206.region001	region	1	5	FAM_00020
sample17_SemiBin_13.fa.gz_k141_1635663.region001.gbk_region_1	sample17_SemiBin_13.fa.gz_k141_1635663.region001	region	1	5	FAM_00020
sample13_SemiBin_64.fa.gz_k141_3446275.region001.gbk_region_1	sample13_SemiBin_64.fa.gz_k141_3446275.region001	region	1	5	FAM_00021
sample18_SemiBin_46.fa.gz_k141_5710826.region001.gbk_region_1	sample18_SemiBin_46.fa.gz_k141_5710826.region001	region	1	5	FAM_00021
cpsnj04_SemiBin_14.fa.gz_k141_1492896.region001.gbk_region_1	cpsnj04_SemiBin_14.fa.gz_k141_1492896.region001	region	1	9	FAM_00022
snj04_SemiBin_4.fa.gz_k141_1786735.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_1786735.region001	region	1	9	FAM_00022
cpsnj08_SemiBin_14.fa.gz_k141_1492896.region001.gbk_region_1	cpsnj08_SemiBin_14.fa.gz_k141_1492896.region001	region	1	9	FAM_00022
sample6_SemiBin_18.fa.gz_k141_4962676.region001.gbk_region_1	sample6_SemiBin_18.fa.gz_k141_4962676.region001	region	1	13	FAM_00023
snj19_SemiBin_42.fa.gz_k141_643284.region001.gbk_region_1	snj19_SemiBin_42.fa.gz_k141_643284.region001	region	1	13	FAM_00023
sample6_SemiBin_18.fa.gz_k141_4451990.region001.gbk_region_1	sample6_SemiBin_18.fa.gz_k141_4451990.region001	region	1	13	FAM_00023
sample19_SemiBin_51.fa.gz_k141_1291233.region001.gbk_region_1	sample19_SemiBin_51.fa.gz_k141_1291233.region001	region	1	13	FAM_00024
sample7_SemiBin_80.fa.gz_k141_1408207.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_1408207.region001	region	1	13	FAM_00024
snj08_SemiBin_40.fa.gz_k141_265095.region001.gbk_region_1	snj08_SemiBin_40.fa.gz_k141_265095.region001	region	1	13	FAM_00024
sample2_SemiBin_39.fa.gz_k141_2209219.region001.gbk_region_1	sample2_SemiBin_39.fa.gz_k141_2209219.region001	region	1	13	FAM_00024
sample21_SemiBin_44.fa.gz_k141_968935.region001.gbk_region_1	sample21_SemiBin_44.fa.gz_k141_968935.region001	region	1	13	FAM_00025
sample2_SemiBin_46.fa.gz_k141_2117336.region001.gbk_region_1	sample2_SemiBin_46.fa.gz_k141_2117336.region001	region	1	13	FAM_00025
sample5_SemiBin_34.fa.gz_k141_2382764.region001.gbk_region_1	sample5_SemiBin_34.fa.gz_k141_2382764.region001	region	1	13	FAM_00025
snj08_SemiBin_40.fa.gz_k141_31198.region001.gbk_region_1	snj08_SemiBin_40.fa.gz_k141_31198.region001	region	1	13	FAM_00025
sample22_SemiBin_88.fa.gz_k141_1592848.region001.gbk_region_1	sample22_SemiBin_88.fa.gz_k141_1592848.region001	region	1	13	FAM_00025
sample21_SemiBin_44.fa.gz_k141_3642579.region001.gbk_region_1	sample21_SemiBin_44.fa.gz_k141_3642579.region001	region	1	13	FAM_00026
sample23_SemiBin_27.fa.gz_k141_4434133.region001.gbk_region_1	sample23_SemiBin_27.fa.gz_k141_4434133.region001	region	1	13	FAM_00026
sample1_SemiBin_24.fa.gz_k141_2094013.region001.gbk_region_1	sample1_SemiBin_24.fa.gz_k141_2094013.region001	region	1	13	FAM_00026
sample15_SemiBin_268.fa.gz_k141_3796115.region001.gbk_region_1	sample15_SemiBin_268.fa.gz_k141_3796115.region001	region	1	13	FAM_00026
sample5_SemiBin_34.fa.gz_k141_1551555.region001.gbk_region_1	sample5_SemiBin_34.fa.gz_k141_1551555.region001	region	1	13	FAM_00026
sample2_SemiBin_46.fa.gz_k141_89483.region001.gbk_region_1	sample2_SemiBin_46.fa.gz_k141_89483.region001	region	1	13	FAM_00026
sample22_SemiBin_88.fa.gz_k141_3752463.region001.gbk_region_1	sample22_SemiBin_88.fa.gz_k141_3752463.region001	region	1	13	FAM_00026
snj04_SemiBin_30.fa.gz_k141_2130739.region001.gbk_region_1	snj04_SemiBin_30.fa.gz_k141_2130739.region001	region	1	13	FAM_00026
sample7_SemiBin_116.fa.gz_k141_3709566.region001.gbk_region_1	sample7_SemiBin_116.fa.gz_k141_3709566.region001	region	1	13	FAM_00026
sample6_SemiBin_18.fa.gz_k141_107141.region001.gbk_region_1	sample6_SemiBin_18.fa.gz_k141_107141.region001	region	1	13	FAM_00027
sample16_SemiBin_81.fa.gz_k141_3198353.region001.gbk_region_1	sample16_SemiBin_81.fa.gz_k141_3198353.region001	region	1	13	FAM_00027
snj15_SemiBin_18.fa.gz_k141_1645511.region001.gbk_region_1	snj15_SemiBin_18.fa.gz_k141_1645511.region001	region	1	13	FAM_00027
sample21_SemiBin_44.fa.gz_k141_884801.region001.gbk_region_1	sample21_SemiBin_44.fa.gz_k141_884801.region001	region	1	13	FAM_00027
sample23_SemiBin_27.fa.gz_k141_1582366.region001.gbk_region_1	sample23_SemiBin_27.fa.gz_k141_1582366.region001	region	1	13	FAM_00027
sample6_SemiBin_18.fa.gz_k141_4087933.region001.gbk_region_1	sample6_SemiBin_18.fa.gz_k141_4087933.region001	region	1	13	FAM_00028
cpsnj08_SemiBin_15.fa.gz_k141_2673834.region001.gbk_region_1	cpsnj08_SemiBin_15.fa.gz_k141_2673834.region001	region	1	13	FAM_00028
cpsnj16_SemiBin_62.fa.gz_k141_1492096.region001.gbk_region_1	cpsnj16_SemiBin_62.fa.gz_k141_1492096.region001	region	1	13	FAM_00028
snj16_SemiBin_58.fa.gz_k141_1445558.region001.gbk_region_1	snj16_SemiBin_58.fa.gz_k141_1445558.region001	region	1	13	FAM_00028
cpsnj04_SemiBin_15.fa.gz_k141_2673834.region001.gbk_region_1	cpsnj04_SemiBin_15.fa.gz_k141_2673834.region001	region	1	13	FAM_00028
sample26_SemiBin_1.fa.gz_k141_231983.region001.gbk_region_1	sample26_SemiBin_1.fa.gz_k141_231983.region001	region	1	21	FAM_00029
sample12_SemiBin_9.fa.gz_k141_2001089.region001.gbk_region_1	sample12_SemiBin_9.fa.gz_k141_2001089.region001	region	1	21	FAM_00029
sample12_SemiBin_9.fa.gz_k141_1803647.region001.gbk_region_1	sample12_SemiBin_9.fa.gz_k141_1803647.region001	region	1	21	FAM_00029
sample10_SemiBin_57.fa.gz_k141_3087158.region001.gbk_region_1	sample10_SemiBin_57.fa.gz_k141_3087158.region001	region	1	21	FAM_00029
snj13_SemiBin_5.fa.gz_k141_1652255.region001.gbk_region_1	snj13_SemiBin_5.fa.gz_k141_1652255.region001	region	1	21	FAM_00029
sample2_SemiBin_46.fa.gz_k141_2736413.region001.gbk_region_1	sample2_SemiBin_46.fa.gz_k141_2736413.region001	region	1	29	FAM_00030
sample1_SemiBin_24.fa.gz_k141_3310580.region001.gbk_region_1	sample1_SemiBin_24.fa.gz_k141_3310580.region001	region	1	29	FAM_00030
sample7_SemiBin_116.fa.gz_k141_5941249.region001.gbk_region_1	sample7_SemiBin_116.fa.gz_k141_5941249.region001	region	1	29	FAM_00030
sample23_SemiBin_27.fa.gz_k141_2758098.region001.gbk_region_1	sample23_SemiBin_27.fa.gz_k141_2758098.region001	region	1	29	FAM_00030
sample22_SemiBin_88.fa.gz_k141_4270617.region001.gbk_region_1	sample22_SemiBin_88.fa.gz_k141_4270617.region001	region	1	29	FAM_00030
sample21_SemiBin_44.fa.gz_k141_3993082.region001.gbk_region_1	sample21_SemiBin_44.fa.gz_k141_3993082.region001	region	1	29	FAM_00030
sample10_SemiBin_10.fa.gz_k141_1508985.region001.gbk_region_1	sample10_SemiBin_10.fa.gz_k141_1508985.region001	region	1	29	FAM_00030
cpsnj19_SemiBin_45.fa.gz_k141_2860671.region001.gbk_region_1	cpsnj19_SemiBin_45.fa.gz_k141_2860671.region001	region	1	37	FAM_00031
cpsnj08_SemiBin_25.fa.gz_k141_802632.region001.gbk_region_1	cpsnj08_SemiBin_25.fa.gz_k141_802632.region001	region	1	37	FAM_00031
cpsnj08_SemiBin_25.fa.gz_k141_799656.region001.gbk_region_1	cpsnj08_SemiBin_25.fa.gz_k141_799656.region001	region	1	37	FAM_00031
snj03_SemiBin_60.fa.gz_k141_593903.region001.gbk_region_1	snj03_SemiBin_60.fa.gz_k141_593903.region001	region	1	37	FAM_00031
cpsnj19_SemiBin_45.fa.gz_k141_1308932.region001.gbk_region_1	cpsnj19_SemiBin_45.fa.gz_k141_1308932.region001	region	1	37	FAM_00031
cpsnj04_SemiBin_25.fa.gz_k141_799656.region001.gbk_region_1	cpsnj04_SemiBin_25.fa.gz_k141_799656.region001	region	1	37	FAM_00031
snj03_SemiBin_60.fa.gz_k141_1415993.region001.gbk_region_1	snj03_SemiBin_60.fa.gz_k141_1415993.region001	region	1	37	FAM_00031
cpsnj03_SemiBin_60.fa.gz_k141_1525356.region001.gbk_region_1	cpsnj03_SemiBin_60.fa.gz_k141_1525356.region001	region	1	37	FAM_00031
cpsnj19_SemiBin_44.fa.gz_k141_2720076.region001.gbk_region_1	cpsnj19_SemiBin_44.fa.gz_k141_2720076.region001	region	1	37	FAM_00031
cpsnj03_SemiBin_59.fa.gz_k141_1554153.region001.gbk_region_1	cpsnj03_SemiBin_59.fa.gz_k141_1554153.region001	region	1	37	FAM_00031
snj04_SemiBin_28.fa.gz_k141_946517.region001.gbk_region_1	snj04_SemiBin_28.fa.gz_k141_946517.region001	region	1	37	FAM_00031
cpsnj04_SemiBin_25.fa.gz_k141_802632.region001.gbk_region_1	cpsnj04_SemiBin_25.fa.gz_k141_802632.region001	region	1	37	FAM_00031
sample9_SemiBin_14.fa.gz_k141_1015619.region001.gbk_region_1	sample9_SemiBin_14.fa.gz_k141_1015619.region001	region	1	37	FAM_00032
cpsnj19_SemiBin_34.fa.gz_k141_2930719.region001.gbk_region_1	cpsnj19_SemiBin_34.fa.gz_k141_2930719.region001	region	1	37	FAM_00032
snj19_SemiBin_49.fa.gz_k141_1312418.region001.gbk_region_1	snj19_SemiBin_49.fa.gz_k141_1312418.region001	region	1	37	FAM_00032
sample21_SemiBin_55.fa.gz_k141_2030940.region001.gbk_region_1	sample21_SemiBin_55.fa.gz_k141_2030940.region001	region	1	37	FAM_00032
snj03_SemiBin_40.fa.gz_k141_1244867.region001.gbk_region_1	snj03_SemiBin_40.fa.gz_k141_1244867.region001	region	1	37	FAM_00032
cpsnj08_SemiBin_10.fa.gz_k141_1805432.region001.gbk_region_1	cpsnj08_SemiBin_10.fa.gz_k141_1805432.region001	region	1	37	FAM_00032
sample26_SemiBin_50.fa.gz_k141_6026648.region001.gbk_region_1	sample26_SemiBin_50.fa.gz_k141_6026648.region001	region	1	37	FAM_00032
sample6_SemiBin_96.fa.gz_k141_7394830.region001.gbk_region_1	sample6_SemiBin_96.fa.gz_k141_7394830.region001	region	1	37	FAM_00032
sample29_SemiBin_54.fa.gz_k141_275450.region001.gbk_region_1	sample29_SemiBin_54.fa.gz_k141_275450.region001	region	1	37	FAM_00032
sample15_SemiBin_141.fa.gz_k141_1201769.region001.gbk_region_1	sample15_SemiBin_141.fa.gz_k141_1201769.region001	region	1	37	FAM_00032
snj08_SemiBin_35.fa.gz_k141_1830910.region001.gbk_region_1	snj08_SemiBin_35.fa.gz_k141_1830910.region001	region	1	37	FAM_00032
sample5_SemiBin_1.fa.gz_k141_2428816.region001.gbk_region_1	sample5_SemiBin_1.fa.gz_k141_2428816.region001	region	1	37	FAM_00032
snj13_SemiBin_36.fa.gz_k141_2277562.region001.gbk_region_1	snj13_SemiBin_36.fa.gz_k141_2277562.region001	region	1	37	FAM_00032
cpsnj03_SemiBin_24.fa.gz_k141_834710.region001.gbk_region_1	cpsnj03_SemiBin_24.fa.gz_k141_834710.region001	region	1	37	FAM_00032
snj16_SemiBin_41.fa.gz_k141_1273531.region001.gbk_region_1	snj16_SemiBin_41.fa.gz_k141_1273531.region001	region	1	37	FAM_00032
sample30_SemiBin_35.fa.gz_k141_1792375.region001.gbk_region_1	sample30_SemiBin_35.fa.gz_k141_1792375.region001	region	1	37	FAM_00032
sample27_SemiBin_15.fa.gz_k141_1116691.region001.gbk_region_1	sample27_SemiBin_15.fa.gz_k141_1116691.region001	region	1	37	FAM_00032
snj03_SemiBin_8.fa.gz_k141_1715071.region001.gbk_region_1	snj03_SemiBin_8.fa.gz_k141_1715071.region001	region	1	37	FAM_00032
cpsnj04_SemiBin_10.fa.gz_k141_1805432.region001.gbk_region_1	cpsnj04_SemiBin_10.fa.gz_k141_1805432.region001	region	1	37	FAM_00032
sample22_SemiBin_2.fa.gz_k141_3824312.region001.gbk_region_1	sample22_SemiBin_2.fa.gz_k141_3824312.region001	region	1	37	FAM_00032
sample20_SemiBin_35.fa.gz_k141_4698303.region001.gbk_region_1	sample20_SemiBin_35.fa.gz_k141_4698303.region001	region	1	37	FAM_00032
sample7_SemiBin_35.fa.gz_k141_4078782.region001.gbk_region_1	sample7_SemiBin_35.fa.gz_k141_4078782.region001	region	1	37	FAM_00032
sample16_SemiBin_11.fa.gz_k141_141991.region001.gbk_region_1	sample16_SemiBin_11.fa.gz_k141_141991.region001	region	1	37	FAM_00032
sample24_SemiBin_76.fa.gz_k141_5049819.region001.gbk_region_1	sample24_SemiBin_76.fa.gz_k141_5049819.region001	region	1	37	FAM_00032
cpsnj16_SemiBin_60.fa.gz_k141_1182033.region001.gbk_region_1	cpsnj16_SemiBin_60.fa.gz_k141_1182033.region001	region	1	37	FAM_00032
sample18_SemiBin_98.fa.gz_k141_3734616.region001.gbk_region_1	sample18_SemiBin_98.fa.gz_k141_3734616.region001	region	1	37	FAM_00033
sample21_SemiBin_82.fa.gz_k141_4873636.region001.gbk_region_1	sample21_SemiBin_82.fa.gz_k141_4873636.region001	region	1	37	FAM_00033
sample3_SemiBin_62.fa.gz_k141_692318.region001.gbk_region_1	sample3_SemiBin_62.fa.gz_k141_692318.region001	region	1	37	FAM_00033
sample1_SemiBin_52.fa.gz_k141_2727243.region001.gbk_region_1	sample1_SemiBin_52.fa.gz_k141_2727243.region001	region	1	37	FAM_00034
cpsnj16_SemiBin_17.fa.gz_k141_1957168.region001.gbk_region_1	cpsnj16_SemiBin_17.fa.gz_k141_1957168.region001	region	1	37	FAM_00034
snj08_SemiBin_31.fa.gz_k141_1609675.region001.gbk_region_1	snj08_SemiBin_31.fa.gz_k141_1609675.region001	region	1	37	FAM_00034
sample3_SemiBin_79.fa.gz_k141_163342.region001.gbk_region_1	sample3_SemiBin_79.fa.gz_k141_163342.region001	region	1	37	FAM_00034
sample22_SemiBin_106.fa.gz_k141_3946057.region001.gbk_region_1	sample22_SemiBin_106.fa.gz_k141_3946057.region001	region	1	37	FAM_00034
sample15_SemiBin_82.fa.gz_k141_2689517.region001.gbk_region_1	sample15_SemiBin_82.fa.gz_k141_2689517.region001	region	1	37	FAM_00034
snj13_SemiBin_33.fa.gz_k141_1778648.region001.gbk_region_1	snj13_SemiBin_33.fa.gz_k141_1778648.region001	region	1	37	FAM_00034
cpsnj11_SemiBin_38.fa.gz_k141_3964731.region001.gbk_region_1	cpsnj11_SemiBin_38.fa.gz_k141_3964731.region001	region	1	37	FAM_00034
snj15_SemiBin_13.fa.gz_k141_2488747.region001.gbk_region_1	snj15_SemiBin_13.fa.gz_k141_2488747.region001	region	1	37	FAM_00034
cpsnj03_SemiBin_77.fa.gz_k141_76875.region001.gbk_region_1	cpsnj03_SemiBin_77.fa.gz_k141_76875.region001	region	1	37	FAM_00034
sample8_SemiBin_3.fa.gz_k141_1778701.region001.gbk_region_1	sample8_SemiBin_3.fa.gz_k141_1778701.region001	region	1	37	FAM_00034
snj11_SemiBin_32.fa.gz_k141_1596282.region001.gbk_region_1	snj11_SemiBin_32.fa.gz_k141_1596282.region001	region	1	37	FAM_00034
cpsnj10_SemiBin_70.fa.gz_k141_3562772.region001.gbk_region_1	cpsnj10_SemiBin_70.fa.gz_k141_3562772.region001	region	1	37	FAM_00034
snj16_SemiBin_65.fa.gz_k141_1971517.region001.gbk_region_1	snj16_SemiBin_65.fa.gz_k141_1971517.region001	region	1	37	FAM_00034
sample4_SemiBin_1.fa.gz_k141_137108.region001.gbk_region_1	sample4_SemiBin_1.fa.gz_k141_137108.region001	region	1	37	FAM_00034
snj03_SemiBin_107.fa.gz_k141_1216185.region001.gbk_region_1	snj03_SemiBin_107.fa.gz_k141_1216185.region001	region	1	37	FAM_00034
sample26_SemiBin_47.fa.gz_k141_363372.region001.gbk_region_1	sample26_SemiBin_47.fa.gz_k141_363372.region001	region	1	37	FAM_00035
sample11_SemiBin_14.fa.gz_k141_4926931.region001.gbk_region_1	sample11_SemiBin_14.fa.gz_k141_4926931.region001	region	1	37	FAM_00035
sample12_SemiBin_3.fa.gz_k141_2410942.region001.gbk_region_1	sample12_SemiBin_3.fa.gz_k141_2410942.region001	region	1	37	FAM_00035
sample13_SemiBin_13.fa.gz_k141_3575405.region001.gbk_region_1	sample13_SemiBin_13.fa.gz_k141_3575405.region001	region	1	37	FAM_00035
snj14_SemiBin_49.fa.gz_k141_2482404.region001.gbk_region_1	snj14_SemiBin_49.fa.gz_k141_2482404.region001	region	1	37	FAM_00035
sample15_SemiBin_116.fa.gz_k141_2733818.region001.gbk_region_1	sample15_SemiBin_116.fa.gz_k141_2733818.region001	region	1	37	FAM_00035
sample17_SemiBin_52.fa.gz_k141_3993469.region001.gbk_region_1	sample17_SemiBin_52.fa.gz_k141_3993469.region001	region	1	37	FAM_00035
sample13_SemiBin_192.fa.gz_k141_3025447.region001.gbk_region_1	sample13_SemiBin_192.fa.gz_k141_3025447.region001	region	1	37	FAM_00035
cpsnj20_SemiBin_95.fa.gz_k141_396643.region001.gbk_region_1	cpsnj20_SemiBin_95.fa.gz_k141_396643.region001	region	1	37	FAM_00035
sample9_SemiBin_7.fa.gz_k141_4898865.region001.gbk_region_1	sample9_SemiBin_7.fa.gz_k141_4898865.region001	region	1	37	FAM_00035
sample13_SemiBin_105.fa.gz_k141_2010724.region001.gbk_region_1	sample13_SemiBin_105.fa.gz_k141_2010724.region001	region	1	37	FAM_00035
cpsnj19_SemiBin_45.fa.gz_k141_1068267.region001.gbk_region_1	cpsnj19_SemiBin_45.fa.gz_k141_1068267.region001	region	1	37	FAM_00035
sample18_SemiBin_46.fa.gz_k141_967128.region001.gbk_region_1	sample18_SemiBin_46.fa.gz_k141_967128.region001	region	1	37	FAM_00035
sample6_SemiBin_30.fa.gz_k141_2515770.region001.gbk_region_1	sample6_SemiBin_30.fa.gz_k141_2515770.region001	region	1	37	FAM_00036
cpsnj08_SemiBin_25.fa.gz_k141_2540227.region001.gbk_region_1	cpsnj08_SemiBin_25.fa.gz_k141_2540227.region001	region	1	37	FAM_00036
cpsnj19_SemiBin_44.fa.gz_k141_1072619.region001.gbk_region_1	cpsnj19_SemiBin_44.fa.gz_k141_1072619.region001	region	1	37	FAM_00036
cpsnj03_SemiBin_59.fa.gz_k141_1161170.region001.gbk_region_1	cpsnj03_SemiBin_59.fa.gz_k141_1161170.region001	region	1	37	FAM_00036
sample13_SemiBin_31.fa.gz_k141_3721349.region001.gbk_region_1	sample13_SemiBin_31.fa.gz_k141_3721349.region001	region	1	37	FAM_00036
sample24_SemiBin_14.fa.gz_k141_1408920.region001.gbk_region_1	sample24_SemiBin_14.fa.gz_k141_1408920.region001	region	1	37	FAM_00036
sample1_SemiBin_95.fa.gz_k141_3020965.region001.gbk_region_1	sample1_SemiBin_95.fa.gz_k141_3020965.region001	region	1	37	FAM_00036
sample18_SemiBin_75.fa.gz_k141_5675037.region001.gbk_region_1	sample18_SemiBin_75.fa.gz_k141_5675037.region001	region	1	37	FAM_00036
sample12_SemiBin_24.fa.gz_k141_2105281.region001.gbk_region_1	sample12_SemiBin_24.fa.gz_k141_2105281.region001	region	1	37	FAM_00036
sample21_SemiBin_83.fa.gz_k141_196934.region001.gbk_region_1	sample21_SemiBin_83.fa.gz_k141_196934.region001	region	1	37	FAM_00036
cpsnj04_SemiBin_25.fa.gz_k141_2025344.region001.gbk_region_1	cpsnj04_SemiBin_25.fa.gz_k141_2025344.region001	region	1	37	FAM_00036
sample7_SemiBin_6.fa.gz_k141_1685669.region001.gbk_region_1	sample7_SemiBin_6.fa.gz_k141_1685669.region001	region	1	37	FAM_00036
sample29_SemiBin_37.fa.gz_k141_1747507.region001.gbk_region_1	sample29_SemiBin_37.fa.gz_k141_1747507.region001	region	1	37	FAM_00036
sample16_SemiBin_65.fa.gz_k141_589204.region001.gbk_region_1	sample16_SemiBin_65.fa.gz_k141_589204.region001	region	1	37	FAM_00036
sample22_SemiBin_120.fa.gz_k141_1670756.region001.gbk_region_1	sample22_SemiBin_120.fa.gz_k141_1670756.region001	region	1	37	FAM_00036
sample8_SemiBin_40.fa.gz_k141_898482.region001.gbk_region_1	sample8_SemiBin_40.fa.gz_k141_898482.region001	region	1	37	FAM_00036
sample4_SemiBin_21.fa.gz_k141_50329.region001.gbk_region_1	sample4_SemiBin_21.fa.gz_k141_50329.region001	region	1	37	FAM_00036
sample27_SemiBin_44.fa.gz_k141_5743988.region001.gbk_region_1	sample27_SemiBin_44.fa.gz_k141_5743988.region001	region	1	37	FAM_00036
sample20_SemiBin_91.fa.gz_k141_3270206.region001.gbk_region_1	sample20_SemiBin_91.fa.gz_k141_3270206.region001	region	1	37	FAM_00036
sample3_SemiBin_72.fa.gz_k141_190223.region001.gbk_region_1	sample3_SemiBin_72.fa.gz_k141_190223.region001	region	1	37	FAM_00036
snj04_SemiBin_28.fa.gz_k141_1811622.region001.gbk_region_1	snj04_SemiBin_28.fa.gz_k141_1811622.region001	region	1	37	FAM_00036
snj03_SemiBin_40.fa.gz_k141_1071745.region001.gbk_region_1	snj03_SemiBin_40.fa.gz_k141_1071745.region001	region	1	37	FAM_00036
cpsnj08_SemiBin_25.fa.gz_k141_2025344.region001.gbk_region_1	cpsnj08_SemiBin_25.fa.gz_k141_2025344.region001	region	1	37	FAM_00036
cpsnj03_SemiBin_60.fa.gz_k141_1046573.region001.gbk_region_1	cpsnj03_SemiBin_60.fa.gz_k141_1046573.region001	region	1	37	FAM_00036
cpsnj04_SemiBin_25.fa.gz_k141_2540227.region001.gbk_region_1	cpsnj04_SemiBin_25.fa.gz_k141_2540227.region001	region	1	37	FAM_00036
sample17_SemiBin_54.fa.gz_k141_102925.region001.gbk_region_1	sample17_SemiBin_54.fa.gz_k141_102925.region001	region	1	37	FAM_00036
sample13_SemiBin_105.fa.gz_k141_3847846.region001.gbk_region_1	sample13_SemiBin_105.fa.gz_k141_3847846.region001	region	1	37	FAM_00037
sample13_SemiBin_68.fa.gz_k141_3249885.region001.gbk_region_1	sample13_SemiBin_68.fa.gz_k141_3249885.region001	region	1	37	FAM_00037
sample18_SemiBin_75.fa.gz_k141_4421967.region001.gbk_region_1	sample18_SemiBin_75.fa.gz_k141_4421967.region001	region	1	37	FAM_00037
sample10_SemiBin_55.fa.gz_k141_3562773.region001.gbk_region_1	sample10_SemiBin_55.fa.gz_k141_3562773.region001	region	1	37	FAM_00037
cpsnj03_SemiBin_22.fa.gz_k141_1889590.region001.gbk_region_1	cpsnj03_SemiBin_22.fa.gz_k141_1889590.region001	region	1	41	FAM_00038
sample16_SemiBin_56.fa.gz_k141_898878.region001.gbk_region_1	sample16_SemiBin_56.fa.gz_k141_898878.region001	region	1	41	FAM_00038
snj13_SemiBin_16.fa.gz_k141_2342995.region001.gbk_region_1	snj13_SemiBin_16.fa.gz_k141_2342995.region001	region	1	41	FAM_00038
sample6_SemiBin_15.fa.gz_k141_937780.region001.gbk_region_1	sample6_SemiBin_15.fa.gz_k141_937780.region001	region	1	41	FAM_00038
sample20_SemiBin_12.fa.gz_k141_2142447.region001.gbk_region_1	sample20_SemiBin_12.fa.gz_k141_2142447.region001	region	1	41	FAM_00038
sample5_SemiBin_7.fa.gz_k141_1552199.region001.gbk_region_1	sample5_SemiBin_7.fa.gz_k141_1552199.region001	region	1	41	FAM_00038
cpsnj19_SemiBin_57.fa.gz_k141_1086001.region001.gbk_region_1	cpsnj19_SemiBin_57.fa.gz_k141_1086001.region001	region	1	41	FAM_00038
snj01_SemiBin_10.fa.gz_k141_2211036.region001.gbk_region_1	snj01_SemiBin_10.fa.gz_k141_2211036.region001	region	1	41	FAM_00038
sample2_SemiBin_10.fa.gz_k141_2352430.region001.gbk_region_1	sample2_SemiBin_10.fa.gz_k141_2352430.region001	region	1	41	FAM_00038
sample9_SemiBin_34.fa.gz_k141_6187744.region001.gbk_region_1	sample9_SemiBin_34.fa.gz_k141_6187744.region001	region	1	41	FAM_00038
sample4_SemiBin_32.fa.gz_k141_804213.region001.gbk_region_1	sample4_SemiBin_32.fa.gz_k141_804213.region001	region	1	41	FAM_00038
snj15_SemiBin_23.fa.gz_k141_2249824.region001.gbk_region_1	snj15_SemiBin_23.fa.gz_k141_2249824.region001	region	1	41	FAM_00038
sample7_SemiBin_67.fa.gz_k141_5747525.region001.gbk_region_1	sample7_SemiBin_67.fa.gz_k141_5747525.region001	region	1	41	FAM_00038
cpsnj14_SemiBin_34.fa.gz_k141_2725953.region001.gbk_region_1	cpsnj14_SemiBin_34.fa.gz_k141_2725953.region001	region	1	41	FAM_00038
sample3_SemiBin_27.fa.gz_k141_1036709.region001.gbk_region_1	sample3_SemiBin_27.fa.gz_k141_1036709.region001	region	1	41	FAM_00038
