genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
cpsnj08_SemiBin_69.fa,44.096177214521695,NA,NA,NA,NA,NA,79_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_105.fa,58.12324520415557,NA,NA,NA,NA,NA,79_2,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_70.fa,57.63574730611624,NA,NA,NA,NA,NA,79_3,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_93.fa,58.48182625199679,NA,NA,NA,NA,NA,79_4,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_54.fa,78.72435520856617,NA,NA,NA,NA,NA,80_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_155.fa,48.03216514339824,NA,NA,NA,NA,NA,81_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_179.fa,48.00382720618779,NA,NA,NA,NA,NA,82_1,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_18.fa,89.08585789143875,NA,NA,NA,NA,NA,82_2,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_80.fa,47.92344671074556,NA,NA,NA,NA,NA,82_3,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_85.fa,70.88796436659172,NA,NA,NA,NA,NA,82_4,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_189.fa,54.20558587301987,NA,NA,NA,NA,NA,83_0,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_137.fa,53.81782776261577,NA,NA,NA,NA,NA,84_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_95.fa,66.62788419863726,NA,NA,NA,NA,NA,85_1,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_43.fa,91.86592898535656,NA,NA,NA,NA,NA,85_2,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_81.fa,67.90043208606765,NA,NA,NA,NA,NA,85_3,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_146.fa,39.23327721235538,NA,NA,NA,NA,NA,86_0,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_61.fa,51.597193495031874,NA,NA,NA,NA,NA,87_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_26.fa,81.42374798214091,NA,NA,NA,NA,NA,88_0,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_50.fa,79.93967380699549,NA,NA,NA,NA,NA,89_1,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_88.fa,31.501052232566533,NA,NA,NA,NA,NA,89_2,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_63.fa,65.51857684901809,NA,NA,NA,NA,NA,90_1,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_71.fa,69.41269140680393,NA,NA,NA,NA,NA,90_2,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_313.fa,26.475197462905555,NA,NA,NA,NA,NA,91_0,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_29.fa,28.100377673412908,NA,NA,NA,NA,NA,92_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_95.fa,48.01730695682012,NA,NA,NA,NA,NA,93_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_51.fa,77.96501540202085,NA,NA,NA,NA,NA,94_1,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_95.fa,73.07347409191675,NA,NA,NA,NA,NA,94_2,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_24.fa,69.01347916339849,NA,NA,NA,NA,NA,94_3,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_24.fa,81.45626918262562,NA,NA,NA,NA,NA,94_4,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_14.fa,85.3870244406561,NA,NA,NA,NA,NA,94_5,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_96.fa,41.36534225366261,NA,NA,NA,NA,NA,94_6,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_90.fa,22.80253731638747,NA,NA,NA,NA,NA,95_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_25.fa,63.06684306950462,NA,NA,NA,NA,NA,96_0,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_56.fa,76.27443187521982,NA,NA,NA,NA,NA,97_1,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_105.fa,53.50951372682213,NA,NA,NA,NA,NA,97_2,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_143.fa,60.54405598516518,NA,NA,NA,NA,NA,97_3,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_81.fa,70.81444567616634,NA,NA,NA,NA,NA,97_4,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_69.fa,40.61262686479923,NA,NA,NA,NA,NA,97_5,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_59.fa,42.51607703746124,NA,NA,NA,NA,NA,97_6,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_106.fa,43.24929027886456,NA,NA,NA,NA,NA,97_7,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_148.fa,55.45547308122347,NA,NA,NA,NA,NA,98_0,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_110.fa,35.689708288514154,NA,NA,NA,NA,NA,99_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_86.fa,62.5870126537064,NA,NA,NA,NA,NA,100_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_57.fa,68.23252146703176,NA,NA,NA,NA,NA,101_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_78.fa,48.82242768623663,NA,NA,NA,NA,NA,102_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_199.fa,53.42165952945023,NA,NA,NA,NA,NA,103_1,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_73.fa,71.07617069977881,NA,NA,NA,NA,NA,103_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_115.fa,52.65284544736628,NA,NA,NA,NA,NA,103_3,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_96.fa,75.84583610703937,NA,NA,NA,NA,NA,104_1,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_41.fa,58.82466225738437,NA,NA,NA,NA,NA,104_2,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_27.fa,84.53508218528994,NA,NA,NA,NA,NA,104_3,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_4.fa,99.24260160972968,NA,NA,NA,NA,NA,104_4,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_62.fa,77.91495873656605,NA,NA,NA,NA,NA,104_5,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_38.fa,75.40967006022278,NA,NA,NA,NA,NA,104_6,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_118.fa,25.02478533518892,NA,NA,NA,NA,NA,104_7,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_99.fa,55.67037251735332,NA,NA,NA,NA,NA,104_8,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_166.fa,50.61351898437251,NA,NA,NA,NA,NA,104_9,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_70.fa,61.72586654897691,NA,NA,NA,NA,NA,104_10,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_2.fa,101.48981464386942,NA,NA,NA,NA,NA,105_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_3.fa,97.76677364782256,NA,NA,NA,NA,NA,106_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_31.fa,79.02369540292237,NA,NA,NA,NA,NA,107_1,NA,NA,2,99.04,99.04,NA,NA
sample3_SemiBin_42.fa,61.0634147937816,NA,NA,NA,NA,NA,107_2,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_17.fa,88.79230003289128,NA,NA,NA,NA,NA,107_3,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_309.fa,15.5122331940101,NA,NA,NA,NA,NA,107_4,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_35.fa,93.9702295773505,NA,NA,NA,NA,NA,108_1,NA,NA,2,98.99,98.99,NA,NA
sample14_SemiBin_57.fa,71.83870748499709,NA,NA,NA,NA,NA,108_2,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_32.fa,60.69794724536882,NA,NA,NA,NA,NA,109_0,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_5.fa,97.10808006496356,NA,NA,NA,NA,NA,110_1,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_90.fa,65.35618791809821,NA,NA,NA,NA,NA,110_2,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_11.fa,70.39704849927847,NA,NA,NA,NA,NA,110_3,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_65.fa,68.57907630310794,NA,NA,NA,NA,NA,110_4,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_31.fa,95.67618185721672,NA,NA,NA,NA,NA,110_5,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_179.fa,54.50802947790759,NA,NA,NA,NA,NA,110_6,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_231.fa,24.41179409375526,NA,NA,NA,NA,NA,110_7,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_16.fa,99.54104877480329,NA,NA,NA,NA,NA,111_1,NA,NA,2,99.19,99.19,NA,NA
sample7_SemiBin_33.fa,82.98667406761575,NA,NA,NA,NA,NA,111_2,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_46.fa,59.48272198228268,NA,NA,NA,NA,NA,111_3,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_130.fa,58.689089444276256,NA,NA,NA,NA,NA,111_4,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_92.fa,41.1061905415984,NA,NA,NA,NA,NA,111_5,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_29.fa,83.86965326256802,NA,NA,NA,NA,NA,111_6,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_55.fa,68.15812719719675,NA,NA,NA,NA,NA,111_7,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_143.fa,52.8423578293664,NA,NA,NA,NA,NA,111_8,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_228.fa,35.97955639015308,NA,NA,NA,NA,NA,111_9,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_73.fa,25.731279337258925,NA,NA,NA,NA,NA,111_10,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_126.fa,67.03768928776593,NA,NA,NA,NA,NA,112_0,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_45.fa,93.97935237977693,NA,NA,NA,NA,NA,113_1,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_2.fa,101.82107144237752,NA,NA,NA,NA,NA,113_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_50.fa,90.66528927716122,NA,NA,NA,NA,NA,113_3,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_30.fa,63.91878351630765,NA,NA,NA,NA,NA,113_4,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_52.fa,79.82983125822807,NA,NA,NA,NA,NA,113_5,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_23.fa,62.50732358990713,NA,NA,NA,NA,NA,113_6,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_399.fa,34.439125957491875,NA,NA,NA,NA,NA,113_7,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_42.fa,67.30224735957044,NA,NA,NA,NA,NA,114_0,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_6.fa,67.72816214831361,NA,NA,NA,NA,NA,115_1,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_11.fa,62.59512950192699,NA,NA,NA,NA,NA,115_2,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_108.fa,35.801604634824926,NA,NA,NA,NA,NA,116_0,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_189.fa,55.61732596229963,NA,NA,NA,NA,NA,117_1,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_20.fa,55.18100405015752,NA,NA,NA,NA,NA,117_2,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_44.fa,61.89091266620331,NA,NA,NA,NA,NA,118_1,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_69.fa,64.69674070914304,NA,NA,NA,NA,NA,118_2,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_810.fa,42.87102883919588,NA,NA,NA,NA,NA,118_3,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_106.fa,46.41832404408287,NA,NA,NA,NA,NA,118_4,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_59.fa,72.49327212752819,NA,NA,NA,NA,NA,119_1,NA,NA,2,99.08,99.08,NA,NA
snj15_SemiBin_85.fa,65.08618478922558,NA,NA,NA,NA,NA,119_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_15.fa,74.7483436506788,NA,NA,NA,NA,NA,119_3,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_537.fa,55.04415373246698,NA,NA,NA,NA,NA,119_4,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_34.fa,52.53102353207397,NA,NA,NA,NA,NA,119_5,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_14.fa,96.84741909085156,NA,NA,NA,NA,NA,119_6,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_20.fa,85.53740378254392,NA,NA,NA,NA,NA,119_7,NA,NA,1,NA,NA,NA,NA
sample9_SemiBin_13.fa,61.96061047785194,NA,NA,NA,NA,NA,119_8,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_67.fa,82.75696174189711,NA,NA,NA,NA,NA,119_9,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_41.fa,63.532062669042055,NA,NA,NA,NA,NA,119_10,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_158.fa,51.87580326543844,NA,NA,NA,NA,NA,119_11,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_355.fa,52.242257858442535,NA,NA,NA,NA,NA,119_12,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_33.fa,78.09532080040621,NA,NA,NA,NA,NA,120_1,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_37.fa,50.879805743405015,NA,NA,NA,NA,NA,120_2,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_90.fa,47.28042521542889,NA,NA,NA,NA,NA,120_3,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_135.fa,64.40643391759187,NA,NA,NA,NA,NA,120_4,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_23.fa,45.109601427058,NA,NA,NA,NA,NA,120_5,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_27.fa,52.20054591930524,NA,NA,NA,NA,NA,120_6,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_46.fa,55.31962277076591,NA,NA,NA,NA,NA,120_7,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_132.fa,39.21857960723141,NA,NA,NA,NA,NA,120_8,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_70.fa,34.14566587220053,NA,NA,NA,NA,NA,120_9,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_230.fa,10.52656814413932,NA,NA,NA,NA,NA,121_0,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_125.fa,36.32574536291968,NA,NA,NA,NA,NA,122_1,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_186.fa,37.48496176754221,NA,NA,NA,NA,NA,122_2,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_100.fa,46.07705354578651,NA,NA,NA,NA,NA,123_0,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_92.fa,56.75632757963351,NA,NA,NA,NA,NA,124_1,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_69.fa,47.6451601521683,NA,NA,NA,NA,NA,124_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_902.fa,42.470360872910135,NA,NA,NA,NA,NA,124_3,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_20.fa,95.22319364706328,NA,NA,NA,NA,NA,125_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_84.fa,27.505395346857583,NA,NA,NA,NA,NA,126_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_118.fa,67.04933568916408,NA,NA,NA,NA,NA,127_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_21.fa,101.34635983737866,NA,NA,NA,NA,NA,127_2,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_60.fa,73.03800245335952,NA,NA,NA,NA,NA,127_3,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_140.fa,14.30725495044267,NA,NA,NA,NA,NA,127_4,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_140.fa,50.845245213142505,NA,NA,NA,NA,NA,128_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_157.fa,51.98720859690232,NA,NA,NA,NA,NA,129_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_56.fa,75.24267248790113,NA,NA,NA,NA,NA,130_0,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_43.fa,49.34606848908506,NA,NA,NA,NA,NA,131_0,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_27.fa,66.96219837858781,NA,NA,NA,NA,NA,132_1,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_8.fa,83.04147900926776,NA,NA,NA,NA,NA,132_2,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_45.fa,66.7636489433748,NA,NA,NA,NA,NA,132_3,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_134.fa,53.92736259499512,NA,NA,NA,NA,NA,132_4,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_160.fa,45.68685819956599,NA,NA,NA,NA,NA,132_5,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_15.fa,95.97295989078808,NA,NA,NA,NA,NA,132_6,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_26.fa,83.7450857389938,NA,NA,NA,NA,NA,132_7,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_119.fa,22.421224025188355,NA,NA,NA,NA,NA,132_8,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_82.fa,51.5942594125721,NA,NA,NA,NA,NA,132_9,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_178.fa,51.78910680849985,NA,NA,NA,NA,NA,132_10,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_34.fa,54.431962425715945,NA,NA,NA,NA,NA,132_11,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_156.fa,40.37579884122015,NA,NA,NA,NA,NA,132_12,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_44.fa,48.45664018857109,NA,NA,NA,NA,NA,132_13,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_103.fa,46.07520466816688,NA,NA,NA,NA,NA,132_14,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_123.fa,41.53591773169033,NA,NA,NA,NA,NA,133_0,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_18.fa,47.83009407350281,NA,NA,NA,NA,NA,134_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_4.fa,101.7987965042649,NA,NA,NA,NA,NA,134_2,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_28.fa,97.41186635277352,NA,NA,NA,NA,NA,134_3,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_107.fa,56.106927283051306,NA,NA,NA,NA,NA,134_4,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_75.fa,64.75564918114823,NA,NA,NA,NA,NA,134_5,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_197.fa,23.14904804241204,NA,NA,NA,NA,NA,134_6,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_1136.fa,14.9985289329756,NA,NA,NA,NA,NA,134_7,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_40.fa,93.32622334035402,NA,NA,NA,NA,NA,135_1,NA,NA,2,99.12,99.12,NA,NA
sample22_SemiBin_60.fa,66.46285601492029,NA,NA,NA,NA,NA,135_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_236.fa,46.477581970050096,NA,NA,NA,NA,NA,135_3,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_168.fa,63.81629472437903,NA,NA,NA,NA,NA,135_4,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_185.fa,48.68519487930357,NA,NA,NA,NA,NA,135_5,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_138.fa,48.25614638726231,NA,NA,NA,NA,NA,135_6,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_296.fa,38.07918687009802,NA,NA,NA,NA,NA,136_1,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_557.fa,10.426925802504094,NA,NA,NA,NA,NA,136_2,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_35.fa,36.3448585114293,NA,NA,NA,NA,NA,137_1,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_79.fa,49.89439600512917,NA,NA,NA,NA,NA,137_2,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_75.fa,52.88438535069415,NA,NA,NA,NA,NA,138_1,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_87.fa,50.07040364322362,NA,NA,NA,NA,NA,138_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_186.fa,31.22157527431345,NA,NA,NA,NA,NA,138_3,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_70.fa,40.49085472886571,NA,NA,NA,NA,NA,139_0,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_200.fa,46.2406449310554,NA,NA,NA,NA,NA,140_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_416.fa,65.22224416653653,NA,NA,NA,NA,NA,141_0,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_16.fa,98.88357947933751,NA,NA,NA,NA,NA,142_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_90.fa,84.78389043410269,NA,NA,NA,NA,NA,143_0,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_21.fa,89.27362495142812,NA,NA,NA,NA,NA,144_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_24.fa,74.92243956431966,NA,NA,NA,NA,NA,145_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_264.fa,54.70546191543943,NA,NA,NA,NA,NA,146_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_19.fa,67.59663689249759,NA,NA,NA,NA,NA,147_0,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_126.fa,45.858189034303024,NA,NA,NA,NA,NA,148_1,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_9.fa,96.95213813461204,NA,NA,NA,NA,NA,148_2,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_30.fa,69.97525423269698,NA,NA,NA,NA,NA,149_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_73.fa,69.48940080100553,NA,NA,NA,NA,NA,149_2,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_108.fa,47.36443556912346,NA,NA,NA,NA,NA,149_3,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_99.fa,36.59168190599707,NA,NA,NA,NA,NA,149_4,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_104.fa,31.076441343569996,NA,NA,NA,NA,NA,149_5,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_205.fa,70.68569285881956,NA,NA,NA,NA,NA,149_6,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_105.fa,74.26647713713264,NA,NA,NA,NA,NA,150_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_13.fa,85.70181169980991,NA,NA,NA,NA,NA,151_1,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_83.fa,63.51400945815224,NA,NA,NA,NA,NA,151_2,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_98.fa,68.30612253869727,NA,NA,NA,NA,NA,151_3,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_68.fa,43.130033909019936,NA,NA,NA,NA,NA,151_4,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_65.fa,69.10981445326806,NA,NA,NA,NA,NA,151_5,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_67.fa,58.8836466315382,NA,NA,NA,NA,NA,151_6,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_173.fa,44.13703437844687,NA,NA,NA,NA,NA,151_7,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_66.fa,64.96361973482632,NA,NA,NA,NA,NA,151_8,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_20.fa,93.99541155290947,NA,NA,NA,NA,NA,151_9,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_98.fa,46.09593074092936,NA,NA,NA,NA,NA,151_10,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_19.fa,84.16023704794398,NA,NA,NA,NA,NA,151_11,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_35.fa,80.11849796764253,NA,NA,NA,NA,NA,151_12,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_29.fa,87.47724600220464,NA,NA,NA,NA,NA,151_13,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_83.fa,73.85739975641067,NA,NA,NA,NA,NA,151_14,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_113.fa,65.1999253549851,NA,NA,NA,NA,NA,151_15,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_51.fa,53.86781878171752,NA,NA,NA,NA,NA,152_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_2093.fa,11.35716784718605,NA,NA,NA,NA,NA,153_0,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_41.fa,29.105318772669875,NA,NA,NA,NA,NA,154_0,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_67.fa,59.9668885703974,NA,NA,NA,NA,NA,155_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_11.fa,101.9697965755111,NA,NA,NA,NA,NA,156_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_186.fa,63.42868155541738,NA,NA,NA,NA,NA,157_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_410.fa,53.19548673967822,NA,NA,NA,NA,NA,158_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_68.fa,53.82511400774954,NA,NA,NA,NA,NA,159_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_1368.fa,19.795794447764,NA,NA,NA,NA,NA,160_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_47.fa,85.09368914377391,NA,NA,NA,NA,NA,161_0,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_79.fa,34.1017969988691,NA,NA,NA,NA,NA,162_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_120.fa,29.11477419650173,NA,NA,NA,NA,NA,163_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_18.fa,95.78525471642148,NA,NA,NA,NA,NA,164_0,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_22.fa,82.31218355411256,NA,NA,NA,NA,NA,165_0,NA,NA,1,NA,NA,NA,NA
