genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
snj03_SemiBin_23.fa,120_3,0.050000000000000044,average,fastANI,120
sample6_SemiBin_46.fa,120_4,0.050000000000000044,average,fastANI,120
sample15_SemiBin_132.fa,120_5,0.050000000000000044,average,fastANI,120
sample24_SemiBin_70.fa,120_6,0.050000000000000044,average,fastANI,120
sample10_SemiBin_230.fa,121_0,0.050000000000000044,average,fastANI,121
sample4_SemiBin_125.fa,122_1,0.050000000000000044,average,fastANI,122
sample8_SemiBin_186.fa,122_2,0.050000000000000044,average,fastANI,122
snj11_SemiBin_100.fa,123_0,0.050000000000000044,average,fastANI,123
snj08_SemiBin_902.fa,124_1,0.050000000000000044,average,fastANI,124
snj14_SemiBin_92.fa,124_1,0.050000000000000044,average,fastANI,124
snj15_SemiBin_69.fa,124_1,0.050000000000000044,average,fastANI,124
sample13_SemiBin_20.fa,125_0,0.050000000000000044,average,fastANI,125
snj02_SemiBin_84.fa,126_0,0.050000000000000044,average,fastANI,126
sample11_SemiBin_140.fa,127_1,0.050000000000000044,average,fastANI,127
sample13_SemiBin_60.fa,127_1,0.050000000000000044,average,fastANI,127
sample17_SemiBin_118.fa,127_1,0.050000000000000044,average,fastANI,127
sample18_SemiBin_21.fa,127_1,0.050000000000000044,average,fastANI,127
sample23_SemiBin_140.fa,128_0,0.050000000000000044,average,fastANI,128
sample19_SemiBin_157.fa,129_0,0.050000000000000044,average,fastANI,129
snj13_SemiBin_56.fa,130_0,0.050000000000000044,average,fastANI,130
cpsnj01_SemiBin_43.fa,131_0,0.050000000000000044,average,fastANI,131
cpsnj02_SemiBin_45.fa,132_1,0.050000000000000044,average,fastANI,132
sample28_SemiBin_27.fa,132_1,0.050000000000000044,average,fastANI,132
snj04_SemiBin_8.fa,132_1,0.050000000000000044,average,fastANI,132
cpsnj09_SemiBin_15.fa,132_2,0.050000000000000044,average,fastANI,132
cpsnj10_SemiBin_26.fa,132_2,0.050000000000000044,average,fastANI,132
cpsnj11_SemiBin_119.fa,132_2,0.050000000000000044,average,fastANI,132
snj09_SemiBin_134.fa,132_2,0.050000000000000044,average,fastANI,132
snj11_SemiBin_160.fa,132_2,0.050000000000000044,average,fastANI,132
cpsnj01_SemiBin_82.fa,132_3,0.050000000000000044,average,fastANI,132
snj20_SemiBin_178.fa,132_3,0.050000000000000044,average,fastANI,132
snj02_SemiBin_34.fa,132_4,0.050000000000000044,average,fastANI,132
cpsnj13_SemiBin_156.fa,132_5,0.050000000000000044,average,fastANI,132
cpsnj15_SemiBin_44.fa,132_6,0.050000000000000044,average,fastANI,132
snj19_SemiBin_103.fa,132_7,0.050000000000000044,average,fastANI,132
sample6_SemiBin_123.fa,133_0,0.050000000000000044,average,fastANI,133
cpsnj08_SemiBin_18.fa,134_1,0.050000000000000044,average,fastANI,134
cpsnj16_SemiBin_28.fa,134_1,0.050000000000000044,average,fastANI,134
snj08_SemiBin_4.fa,134_1,0.050000000000000044,average,fastANI,134
snj13_SemiBin_107.fa,134_1,0.050000000000000044,average,fastANI,134
snj15_SemiBin_197.fa,134_1,0.050000000000000044,average,fastANI,134
snj16_SemiBin_75.fa,134_1,0.050000000000000044,average,fastANI,134
cpsnj14_SemiBin_1136.fa,134_2,0.050000000000000044,average,fastANI,134
sample16_SemiBin_168.fa,135_1,0.050000000000000044,average,fastANI,135
sample18_SemiBin_236.fa,135_1,0.050000000000000044,average,fastANI,135
sample1_SemiBin_40.fa,135_1,0.050000000000000044,average,fastANI,135
sample21_SemiBin_12.fa,135_1,0.050000000000000044,average,fastANI,135
sample22_SemiBin_60.fa,135_1,0.050000000000000044,average,fastANI,135
sample25_SemiBin_185.fa,135_1,0.050000000000000044,average,fastANI,135
sample7_SemiBin_138.fa,135_2,0.050000000000000044,average,fastANI,135
sample18_SemiBin_296.fa,136_1,0.050000000000000044,average,fastANI,136
sample8_SemiBin_557.fa,136_2,0.050000000000000044,average,fastANI,136
sample14_SemiBin_35.fa,137_1,0.050000000000000044,average,fastANI,137
sample21_SemiBin_79.fa,137_2,0.050000000000000044,average,fastANI,137
snj13_SemiBin_75.fa,138_1,0.050000000000000044,average,fastANI,138
snj14_SemiBin_87.fa,138_2,0.050000000000000044,average,fastANI,138
snj08_SemiBin_186.fa,138_3,0.050000000000000044,average,fastANI,138
sample27_SemiBin_70.fa,139_0,0.050000000000000044,average,fastANI,139
sample23_SemiBin_200.fa,140_0,0.050000000000000044,average,fastANI,140
sample29_SemiBin_416.fa,141_0,0.050000000000000044,average,fastANI,141
sample30_SemiBin_16.fa,142_0,0.050000000000000044,average,fastANI,142
sample29_SemiBin_90.fa,143_0,0.050000000000000044,average,fastANI,143
cpsnj10_SemiBin_21.fa,144_0,0.050000000000000044,average,fastANI,144
snj13_SemiBin_24.fa,145_0,0.050000000000000044,average,fastANI,145
cpsnj09_SemiBin_264.fa,146_0,0.050000000000000044,average,fastANI,146
sample27_SemiBin_19.fa,147_0,0.050000000000000044,average,fastANI,147
cpsnj02_SemiBin_126.fa,148_1,0.050000000000000044,average,fastANI,148
snj02_SemiBin_9.fa,148_1,0.050000000000000044,average,fastANI,148
cpsnj08_SemiBin_30.fa,149_1,0.050000000000000044,average,fastANI,149
cpsnj16_SemiBin_108.fa,149_1,0.050000000000000044,average,fastANI,149
snj08_SemiBin_73.fa,149_1,0.050000000000000044,average,fastANI,149
snj15_SemiBin_99.fa,149_1,0.050000000000000044,average,fastANI,149
cpsnj14_SemiBin_104.fa,149_2,0.050000000000000044,average,fastANI,149
sample20_SemiBin_205.fa,149_3,0.050000000000000044,average,fastANI,149
cpsnj10_SemiBin_105.fa,150_0,0.050000000000000044,average,fastANI,150
sample13_SemiBin_13.fa,151_1,0.050000000000000044,average,fastANI,151
sample15_SemiBin_83.fa,151_1,0.050000000000000044,average,fastANI,151
sample1_SemiBin_65.fa,151_1,0.050000000000000044,average,fastANI,151
sample21_SemiBin_67.fa,151_1,0.050000000000000044,average,fastANI,151
sample22_SemiBin_98.fa,151_1,0.050000000000000044,average,fastANI,151
sample23_SemiBin_68.fa,151_1,0.050000000000000044,average,fastANI,151
sample16_SemiBin_173.fa,151_2,0.050000000000000044,average,fastANI,151
cpsnj16_SemiBin_66.fa,151_3,0.050000000000000044,average,fastANI,151
snj08_SemiBin_98.fa,151_3,0.050000000000000044,average,fastANI,151
snj19_SemiBin_20.fa,151_3,0.050000000000000044,average,fastANI,151
sample3_SemiBin_19.fa,151_4,0.050000000000000044,average,fastANI,151
sample4_SemiBin_35.fa,151_4,0.050000000000000044,average,fastANI,151
sample8_SemiBin_29.fa,151_4,0.050000000000000044,average,fastANI,151
sample20_SemiBin_83.fa,151_5,0.050000000000000044,average,fastANI,151
sample18_SemiBin_113.fa,151_6,0.050000000000000044,average,fastANI,151
sample27_SemiBin_51.fa,152_0,0.050000000000000044,average,fastANI,152
snj13_SemiBin_2093.fa,153_0,0.050000000000000044,average,fastANI,153
snj15_SemiBin_41.fa,154_0,0.050000000000000044,average,fastANI,154
snj08_SemiBin_67.fa,155_0,0.050000000000000044,average,fastANI,155
snj02_SemiBin_11.fa,156_0,0.050000000000000044,average,fastANI,156
sample19_SemiBin_186.fa,157_0,0.050000000000000044,average,fastANI,157
snj01_SemiBin_410.fa,158_0,0.050000000000000044,average,fastANI,158
snj20_SemiBin_68.fa,159_0,0.050000000000000044,average,fastANI,159
snj01_SemiBin_1368.fa,160_0,0.050000000000000044,average,fastANI,160
snj04_SemiBin_47.fa,161_0,0.050000000000000044,average,fastANI,161
snj16_SemiBin_79.fa,162_0,0.050000000000000044,average,fastANI,162
snj04_SemiBin_120.fa,163_0,0.050000000000000044,average,fastANI,163
snj02_SemiBin_18.fa,164_0,0.050000000000000044,average,fastANI,164
sample24_SemiBin_22.fa,165_0,0.050000000000000044,average,fastANI,165
sample25_SemiBin_42.fa,166_0,0.050000000000000044,average,fastANI,166
sample9_SemiBin_66.fa,167_0,0.050000000000000044,average,fastANI,167
cpsnj20_SemiBin_73.fa,168_0,0.050000000000000044,average,fastANI,168
sample19_SemiBin_70.fa,169_0,0.050000000000000044,average,fastANI,169
snj01_SemiBin_81.fa,170_1,0.050000000000000044,average,fastANI,170
snj20_SemiBin_94.fa,170_1,0.050000000000000044,average,fastANI,170
sample2_SemiBin_26.fa,171_1,0.050000000000000044,average,fastANI,171
sample7_SemiBin_198.fa,171_1,0.050000000000000044,average,fastANI,171
sample1_SemiBin_237.fa,172_0,0.050000000000000044,average,fastANI,172
sample1_SemiBin_86.fa,173_0,0.050000000000000044,average,fastANI,173
snj08_SemiBin_65.fa,174_0,0.050000000000000044,average,fastANI,174
cpsnj20_SemiBin_75.fa,175_0,0.050000000000000044,average,fastANI,175
cpsnj20_SemiBin_92.fa,176_0,0.050000000000000044,average,fastANI,176
cpsnj20_SemiBin_38.fa,177_0,0.050000000000000044,average,fastANI,177
sample24_SemiBin_40.fa,178_0,0.050000000000000044,average,fastANI,178
sample11_SemiBin_15.fa,179_1,0.050000000000000044,average,fastANI,179
sample12_SemiBin_21.fa,179_1,0.050000000000000044,average,fastANI,179
sample28_SemiBin_29.fa,180_0,0.050000000000000044,average,fastANI,180
snj02_SemiBin_44.fa,181_0,0.050000000000000044,average,fastANI,181
snj14_SemiBin_53.fa,182_1,0.050000000000000044,average,fastANI,182
snj15_SemiBin_19.fa,182_1,0.050000000000000044,average,fastANI,182
sample14_SemiBin_0.fa,183_0,0.050000000000000044,average,fastANI,183
sample3_SemiBin_63.fa,184_1,0.050000000000000044,average,fastANI,184
sample4_SemiBin_79.fa,184_1,0.050000000000000044,average,fastANI,184
sample8_SemiBin_130.fa,184_1,0.050000000000000044,average,fastANI,184
sample17_SemiBin_165.fa,184_2,0.050000000000000044,average,fastANI,184
sample18_SemiBin_148.fa,185_1,0.050000000000000044,average,fastANI,185
sample1_SemiBin_2.fa,185_1,0.050000000000000044,average,fastANI,185
sample13_SemiBin_54.fa,186_0,0.050000000000000044,average,fastANI,186
cpsnj16_SemiBin_3.fa,187_1,0.050000000000000044,average,fastANI,187
snj16_SemiBin_38.fa,187_1,0.050000000000000044,average,fastANI,187
sample29_SemiBin_122.fa,188_0,0.050000000000000044,average,fastANI,188
sample29_SemiBin_182.fa,189_0,0.050000000000000044,average,fastANI,189
sample29_SemiBin_165.fa,190_0,0.050000000000000044,average,fastANI,190
cpsnj02_SemiBin_24.fa,191_0,0.050000000000000044,average,fastANI,191
sample28_SemiBin_135.fa,192_0,0.050000000000000044,average,fastANI,192
sample1_SemiBin_183.fa,193_0,0.050000000000000044,average,fastANI,193
sample23_SemiBin_104.fa,194_0,0.050000000000000044,average,fastANI,194
sample29_SemiBin_248.fa,195_0,0.050000000000000044,average,fastANI,195
sample22_SemiBin_180.fa,196_0,0.050000000000000044,average,fastANI,196
sample2_SemiBin_56.fa,197_0,0.050000000000000044,average,fastANI,197
sample27_SemiBin_26.fa,198_0,0.050000000000000044,average,fastANI,198
snj01_SemiBin_55.fa,199_0,0.050000000000000044,average,fastANI,199
cpsnj20_SemiBin_200.fa,200_0,0.050000000000000044,average,fastANI,200
sample29_SemiBin_260.fa,201_0,0.050000000000000044,average,fastANI,201
sample11_SemiBin_106.fa,202_0,0.050000000000000044,average,fastANI,202
sample29_SemiBin_100.fa,203_0,0.050000000000000044,average,fastANI,203
sample10_SemiBin_84.fa,204_1,0.050000000000000044,average,fastANI,204
sample16_SemiBin_50.fa,204_1,0.050000000000000044,average,fastANI,204
sample3_SemiBin_35.fa,204_1,0.050000000000000044,average,fastANI,204
sample4_SemiBin_33.fa,204_1,0.050000000000000044,average,fastANI,204
sample8_SemiBin_2.fa,204_1,0.050000000000000044,average,fastANI,204
sample1_SemiBin_149.fa,205_0,0.050000000000000044,average,fastANI,205
sample10_SemiBin_36.fa,206_1,0.050000000000000044,average,fastANI,206
sample17_SemiBin_64.fa,206_1,0.050000000000000044,average,fastANI,206
sample19_SemiBin_3.fa,206_1,0.050000000000000044,average,fastANI,206
sample22_SemiBin_24.fa,206_1,0.050000000000000044,average,fastANI,206
sample25_SemiBin_26.fa,206_1,0.050000000000000044,average,fastANI,206
cpsnj04_SemiBin_42.fa,207_1,0.050000000000000044,average,fastANI,207
cpsnj14_SemiBin_131.fa,207_1,0.050000000000000044,average,fastANI,207
cpsnj16_SemiBin_22.fa,207_1,0.050000000000000044,average,fastANI,207
sample12_SemiBin_26.fa,208_0,0.050000000000000044,average,fastANI,208
sample10_SemiBin_41.fa,209_1,0.050000000000000044,average,fastANI,209
sample11_SemiBin_90.fa,209_1,0.050000000000000044,average,fastANI,209
sample17_SemiBin_1.fa,209_1,0.050000000000000044,average,fastANI,209
sample19_SemiBin_141.fa,210_0,0.050000000000000044,average,fastANI,210
sample10_SemiBin_43.fa,211_0,0.050000000000000044,average,fastANI,211
sample29_SemiBin_175.fa,212_0,0.050000000000000044,average,fastANI,212
sample7_SemiBin_144.fa,213_1,0.050000000000000044,average,fastANI,213
snj08_SemiBin_131.fa,213_2,0.050000000000000044,average,fastANI,213
sample25_SemiBin_120.fa,213_3,0.050000000000000044,average,fastANI,213
snj20_SemiBin_59.fa,214_0,0.050000000000000044,average,fastANI,214
sample11_SemiBin_87.fa,215_1,0.050000000000000044,average,fastANI,215
sample12_SemiBin_42.fa,215_1,0.050000000000000044,average,fastANI,215
sample22_SemiBin_130.fa,215_1,0.050000000000000044,average,fastANI,215
sample24_SemiBin_25.fa,216_1,0.050000000000000044,average,fastANI,216
sample6_SemiBin_50.fa,216_2,0.050000000000000044,average,fastANI,216
cpsnj09_SemiBin_174.fa,217_0,0.050000000000000044,average,fastANI,217
cpsnj13_SemiBin_42.fa,218_0,0.050000000000000044,average,fastANI,218
sample29_SemiBin_101.fa,219_0,0.050000000000000044,average,fastANI,219
sample29_SemiBin_73.fa,220_0,0.050000000000000044,average,fastANI,220
sample16_SemiBin_121.fa,221_1,0.050000000000000044,average,fastANI,221
sample25_SemiBin_37.fa,221_1,0.050000000000000044,average,fastANI,221
sample7_SemiBin_63.fa,221_1,0.050000000000000044,average,fastANI,221
sample19_SemiBin_143.fa,222_0,0.050000000000000044,average,fastANI,222
cpsnj04_SemiBin_37.fa,223_0,0.050000000000000044,average,fastANI,223
cpsnj20_SemiBin_39.fa,224_0,0.050000000000000044,average,fastANI,224
cpsnj20_SemiBin_8.fa,225_0,0.050000000000000044,average,fastANI,225
sample10_SemiBin_53.fa,226_1,0.050000000000000044,average,fastANI,226
sample1_SemiBin_90.fa,226_1,0.050000000000000044,average,fastANI,226
sample3_SemiBin_36.fa,226_1,0.050000000000000044,average,fastANI,226
sample4_SemiBin_62.fa,226_1,0.050000000000000044,average,fastANI,226
cpsnj16_SemiBin_94.fa,227_0,0.050000000000000044,average,fastANI,227
sample18_SemiBin_285.fa,228_0,0.050000000000000044,average,fastANI,228
snj19_SemiBin_102.fa,229_0,0.050000000000000044,average,fastANI,229
sample27_SemiBin_12.fa,230_0,0.050000000000000044,average,fastANI,230
sample27_SemiBin_176.fa,231_0,0.050000000000000044,average,fastANI,231
sample17_SemiBin_223.fa,232_0,0.050000000000000044,average,fastANI,232
sample17_SemiBin_224.fa,233_0,0.050000000000000044,average,fastANI,233
sample25_SemiBin_125.fa,234_0,0.050000000000000044,average,fastANI,234
sample13_SemiBin_34.fa,235_0,0.050000000000000044,average,fastANI,235
sample17_SemiBin_100.fa,236_1,0.050000000000000044,average,fastANI,236
sample21_SemiBin_30.fa,236_1,0.050000000000000044,average,fastANI,236
sample1_SemiBin_63.fa,237_1,0.050000000000000044,average,fastANI,237
sample21_SemiBin_82.fa,237_2,0.050000000000000044,average,fastANI,237
sample4_SemiBin_98.fa,237_3,0.050000000000000044,average,fastANI,237
sample20_SemiBin_148.fa,237_4,0.050000000000000044,average,fastANI,237
sample13_SemiBin_70.fa,238_0,0.050000000000000044,average,fastANI,238
cpsnj04_SemiBin_17.fa,239_1,0.050000000000000044,average,fastANI,239
snj04_SemiBin_208.fa,239_1,0.050000000000000044,average,fastANI,239
cpsnj19_SemiBin_406.fa,240_1,0.050000000000000044,average,fastANI,240
snj19_SemiBin_131.fa,240_2,0.050000000000000044,average,fastANI,240
sample17_SemiBin_206.fa,241_1,0.050000000000000044,average,fastANI,241
sample26_SemiBin_76.fa,241_1,0.050000000000000044,average,fastANI,241
sample19_SemiBin_111.fa,241_2,0.050000000000000044,average,fastANI,241
sample16_SemiBin_1749.fa,242_0,0.050000000000000044,average,fastANI,242
cpsnj19_SemiBin_99.fa,243_0,0.050000000000000044,average,fastANI,243
sample25_SemiBin_119.fa,244_0,0.050000000000000044,average,fastANI,244
sample1_SemiBin_71.fa,245_0,0.050000000000000044,average,fastANI,245
snj14_SemiBin_122.fa,246_0,0.050000000000000044,average,fastANI,246
sample29_SemiBin_125.fa,247_0,0.050000000000000044,average,fastANI,247
sample29_SemiBin_148.fa,248_0,0.050000000000000044,average,fastANI,248
sample15_SemiBin_72.fa,249_1,0.050000000000000044,average,fastANI,249
sample27_SemiBin_24.fa,249_1,0.050000000000000044,average,fastANI,249
sample11_SemiBin_55.fa,249_2,0.050000000000000044,average,fastANI,249
sample12_SemiBin_27.fa,249_3,0.050000000000000044,average,fastANI,249
sample16_SemiBin_126.fa,250_1,0.050000000000000044,average,fastANI,250
sample17_SemiBin_97.fa,250_1,0.050000000000000044,average,fastANI,250
sample18_SemiBin_67.fa,250_1,0.050000000000000044,average,fastANI,250
sample25_SemiBin_96.fa,250_1,0.050000000000000044,average,fastANI,250
sample26_SemiBin_72.fa,250_1,0.050000000000000044,average,fastANI,250
sample20_SemiBin_171.fa,250_2,0.050000000000000044,average,fastANI,250
sample21_SemiBin_378.fa,250_3,0.050000000000000044,average,fastANI,250
snj04_SemiBin_785.fa,251_0,0.050000000000000044,average,fastANI,251
sample2_SemiBin_948.fa,252_0,0.050000000000000044,average,fastANI,252
sample6_SemiBin_431.fa,253_0,0.050000000000000044,average,fastANI,253
sample19_SemiBin_881.fa,254_0,0.050000000000000044,average,fastANI,254
sample30_SemiBin_95.fa,255_0,0.050000000000000044,average,fastANI,255
cpsnj20_SemiBin_87.fa,256_0,0.050000000000000044,average,fastANI,256
snj20_SemiBin_1696.fa,257_0,0.050000000000000044,average,fastANI,257
snj01_SemiBin_56.fa,258_0,0.050000000000000044,average,fastANI,258
cpsnj19_SemiBin_1181.fa,259_0,0.050000000000000044,average,fastANI,259
snj04_SemiBin_1050.fa,260_0,0.050000000000000044,average,fastANI,260
sample29_SemiBin_38.fa,261_0,0.050000000000000044,average,fastANI,261
sample4_SemiBin_85.fa,262_1,0.050000000000000044,average,fastANI,262
sample8_SemiBin_69.fa,262_1,0.050000000000000044,average,fastANI,262
sample20_SemiBin_137.fa,262_2,0.050000000000000044,average,fastANI,262
sample3_SemiBin_915.fa,262_3,0.050000000000000044,average,fastANI,262
cpsnj19_SemiBin_52.fa,263_1,0.050000000000000044,average,fastANI,263
snj19_SemiBin_56.fa,263_1,0.050000000000000044,average,fastANI,263
snj03_SemiBin_139.fa,264_0,0.050000000000000044,average,fastANI,264
sample13_SemiBin_211.fa,265_1,0.050000000000000044,average,fastANI,265
sample15_SemiBin_65.fa,265_1,0.050000000000000044,average,fastANI,265
sample1_SemiBin_80.fa,265_1,0.050000000000000044,average,fastANI,265
sample20_SemiBin_234.fa,265_1,0.050000000000000044,average,fastANI,265
sample21_SemiBin_1862.fa,266_0,0.050000000000000044,average,fastANI,266
sample17_SemiBin_43.fa,267_1,0.050000000000000044,average,fastANI,267
sample18_SemiBin_283.fa,267_1,0.050000000000000044,average,fastANI,267
sample25_SemiBin_186.fa,267_1,0.050000000000000044,average,fastANI,267
sample26_SemiBin_90.fa,267_1,0.050000000000000044,average,fastANI,267
snj04_SemiBin_114.fa,267_1,0.050000000000000044,average,fastANI,267
sample27_SemiBin_144.fa,267_2,0.050000000000000044,average,fastANI,267
cpsnj14_SemiBin_178.fa,267_3,0.050000000000000044,average,fastANI,267
sample13_SemiBin_191.fa,268_0,0.050000000000000044,average,fastANI,268
cpsnj16_SemiBin_56.fa,269_0,0.050000000000000044,average,fastANI,269
snj09_SemiBin_217.fa,270_0,0.050000000000000044,average,fastANI,270
sample18_SemiBin_358.fa,271_0,0.050000000000000044,average,fastANI,271
cpsnj02_SemiBin_138.fa,272_0,0.050000000000000044,average,fastANI,272
snj02_SemiBin_16.fa,273_0,0.050000000000000044,average,fastANI,273
sample29_SemiBin_74.fa,274_0,0.050000000000000044,average,fastANI,274
cpsnj20_SemiBin_105.fa,275_1,0.050000000000000044,average,fastANI,275
snj20_SemiBin_6.fa,275_2,0.050000000000000044,average,fastANI,275
snj20_SemiBin_9.fa,276_0,0.050000000000000044,average,fastANI,276
sample19_SemiBin_55.fa,277_0,0.050000000000000044,average,fastANI,277
cpsnj20_SemiBin_85.fa,278_0,0.050000000000000044,average,fastANI,278
sample19_SemiBin_41.fa,279_0,0.050000000000000044,average,fastANI,279
cpsnj08_SemiBin_36.fa,280_1,0.050000000000000044,average,fastANI,280
snj02_SemiBin_45.fa,280_2,0.050000000000000044,average,fastANI,280
sample1_SemiBin_130.fa,281_1,0.050000000000000044,average,fastANI,281
sample25_SemiBin_126.fa,281_1,0.050000000000000044,average,fastANI,281
sample22_SemiBin_103.fa,282_0,0.050000000000000044,average,fastANI,282
sample5_SemiBin_43.fa,283_0,0.050000000000000044,average,fastANI,283
