genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
sample6_SemiBin_123.fa,41.57591773169033,NA,NA,NA,NA,NA,133_0,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_4.fa,102.8122885042649,NA,NA,NA,NA,NA,134_1,NA,NA,6,98.22,95.59,NA,NA
cpsnj14_SemiBin_1136.fa,15.038528932975602,NA,NA,NA,NA,NA,134_2,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_40.fa,93.355337340354,NA,NA,NA,NA,NA,135_1,NA,NA,6,99.12,97.01,NA,NA
sample7_SemiBin_138.fa,48.296146387262304,NA,NA,NA,NA,NA,135_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_296.fa,38.11918687009802,NA,NA,NA,NA,NA,136_1,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_557.fa,10.466925802504097,NA,NA,NA,NA,NA,136_2,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_35.fa,36.3848585114293,NA,NA,NA,NA,NA,137_1,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_79.fa,49.93439600512917,NA,NA,NA,NA,NA,137_2,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_75.fa,52.92438535069415,NA,NA,NA,NA,NA,138_1,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_87.fa,50.11040364322362,NA,NA,NA,NA,NA,138_2,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_186.fa,31.26157527431345,NA,NA,NA,NA,NA,138_3,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_70.fa,40.53085472886571,NA,NA,NA,NA,NA,139_0,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_200.fa,46.2806449310554,NA,NA,NA,NA,NA,140_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_416.fa,65.26224416653652,NA,NA,NA,NA,NA,141_0,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_16.fa,98.92357947933752,NA,NA,NA,NA,NA,142_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_90.fa,84.82389043410268,NA,NA,NA,NA,NA,143_0,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_21.fa,89.31362495142811,NA,NA,NA,NA,NA,144_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_24.fa,74.96243956431965,NA,NA,NA,NA,NA,145_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_264.fa,54.74546191543943,NA,NA,NA,NA,NA,146_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_19.fa,67.63663689249758,NA,NA,NA,NA,NA,147_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_9.fa,97.96912813461203,NA,NA,NA,NA,NA,148_1,NA,NA,2,97.70,97.70,NA,NA
cpsnj08_SemiBin_30.fa,70.99367023269699,NA,NA,NA,NA,NA,149_1,NA,NA,4,98.20,97.37,NA,NA
cpsnj14_SemiBin_104.fa,31.116441343569992,NA,NA,NA,NA,NA,149_2,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_205.fa,70.72569285881956,NA,NA,NA,NA,NA,149_3,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_105.fa,74.30647713713263,NA,NA,NA,NA,NA,150_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_13.fa,86.7129916998099,NA,NA,NA,NA,NA,151_1,NA,NA,6,97.45,96.38,NA,NA
sample16_SemiBin_173.fa,44.17703437844687,NA,NA,NA,NA,NA,151_2,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_20.fa,95.01332655290946,NA,NA,NA,NA,NA,151_3,NA,NA,3,97.94,97.64,NA,NA
sample8_SemiBin_29.fa,88.48259000220463,NA,NA,NA,NA,NA,151_4,NA,NA,3,96.55,96.52,NA,NA
sample20_SemiBin_83.fa,73.89739975641066,NA,NA,NA,NA,NA,151_5,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_113.fa,65.23992535498509,NA,NA,NA,NA,NA,151_6,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_51.fa,53.90781878171752,NA,NA,NA,NA,NA,152_0,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_2093.fa,11.39716784718605,NA,NA,NA,NA,NA,153_0,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_41.fa,29.145318772669874,NA,NA,NA,NA,NA,154_0,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_67.fa,60.0068885703974,NA,NA,NA,NA,NA,155_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_11.fa,102.00979657551107,NA,NA,NA,NA,NA,156_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_186.fa,63.468681555417376,NA,NA,NA,NA,NA,157_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_410.fa,53.23548673967822,NA,NA,NA,NA,NA,158_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_68.fa,53.86511400774954,NA,NA,NA,NA,NA,159_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_1368.fa,19.835794447764,NA,NA,NA,NA,NA,160_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_47.fa,85.1336891437739,NA,NA,NA,NA,NA,161_0,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_79.fa,34.1417969988691,NA,NA,NA,NA,NA,162_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_120.fa,29.154774196501734,NA,NA,NA,NA,NA,163_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_18.fa,95.82525471642148,NA,NA,NA,NA,NA,164_0,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_22.fa,82.35218355411256,NA,NA,NA,NA,NA,165_0,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_42.fa,97.24490270433388,NA,NA,NA,NA,NA,166_0,NA,NA,1,NA,NA,NA,NA
sample9_SemiBin_66.fa,93.47385470133784,NA,NA,NA,NA,NA,167_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_73.fa,81.73598808179393,NA,NA,NA,NA,NA,168_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_70.fa,93.91486567745946,NA,NA,NA,NA,NA,169_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_94.fa,64.22126311775766,NA,NA,NA,NA,NA,170_1,NA,NA,2,97.29,97.29,NA,NA
sample2_SemiBin_26.fa,88.1127649222997,NA,NA,NA,NA,NA,171_1,NA,NA,2,96.73,96.73,NA,NA
sample1_SemiBin_237.fa,53.59377062851428,NA,NA,NA,NA,NA,172_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_86.fa,96.57392734784834,NA,NA,NA,NA,NA,173_0,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_65.fa,92.73234453515698,NA,NA,NA,NA,NA,174_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_75.fa,84.90544771939834,NA,NA,NA,NA,NA,175_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_92.fa,65.72424280772137,NA,NA,NA,NA,NA,176_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_38.fa,92.79144469504004,NA,NA,NA,NA,NA,177_0,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_40.fa,70.49102474998628,NA,NA,NA,NA,NA,178_0,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_15.fa,97.9240476549558,NA,NA,NA,NA,NA,179_1,NA,NA,2,99.71,99.71,NA,NA
sample28_SemiBin_29.fa,86.74872927180257,NA,NA,NA,NA,NA,180_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_44.fa,75.43624647259482,NA,NA,NA,NA,NA,181_0,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_19.fa,82.96773322546768,NA,NA,NA,NA,NA,182_1,NA,NA,2,98.08,98.08,NA,NA
sample14_SemiBin_0.fa,79.24478250939687,NA,NA,NA,NA,NA,183_0,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_79.fa,60.7473237740279,NA,NA,NA,NA,NA,184_1,NA,NA,3,98.03,97.36,NA,NA
sample17_SemiBin_165.fa,26.41841052570316,NA,NA,NA,NA,NA,184_2,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_2.fa,100.5530324774078,NA,NA,NA,NA,NA,185_1,NA,NA,2,99.28,99.28,NA,NA
sample13_SemiBin_54.fa,60.68328706514465,NA,NA,NA,NA,NA,186_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_3.fa,98.9641782132206,NA,NA,NA,NA,NA,187_1,NA,NA,2,98.98,98.98,NA,NA
sample29_SemiBin_122.fa,93.0845745570508,NA,NA,NA,NA,NA,188_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_182.fa,60.84203396017265,NA,NA,NA,NA,NA,189_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_165.fa,66.06658554614742,NA,NA,NA,NA,NA,190_0,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_24.fa,70.86526912767022,NA,NA,NA,NA,NA,191_0,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_135.fa,59.0677595117027,NA,NA,NA,NA,NA,192_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_183.fa,42.54623399641699,NA,NA,NA,NA,NA,193_0,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_104.fa,22.01401125330367,NA,NA,NA,NA,NA,194_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_248.fa,43.991501198663336,NA,NA,NA,NA,NA,195_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_180.fa,67.91079081105343,NA,NA,NA,NA,NA,196_0,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_56.fa,77.87481545057292,NA,NA,NA,NA,NA,197_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_26.fa,57.867893566143344,NA,NA,NA,NA,NA,198_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_55.fa,50.62016199238215,NA,NA,NA,NA,NA,199_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_200.fa,56.22650468479947,NA,NA,NA,NA,NA,200_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_260.fa,50.92842385178295,NA,NA,NA,NA,NA,201_0,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_106.fa,51.36906808152828,NA,NA,NA,NA,NA,202_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_100.fa,85.554736431137,NA,NA,NA,NA,NA,203_0,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_2.fa,87.61666328227292,NA,NA,NA,NA,NA,204_1,NA,NA,5,98.44,97.00,NA,NA
sample1_SemiBin_149.fa,15.543237288819224,NA,NA,NA,NA,NA,205_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_3.fa,95.011226969348,NA,NA,NA,NA,NA,206_1,NA,NA,5,98.53,98.01,NA,NA
cpsnj16_SemiBin_22.fa,80.94075703736272,NA,NA,NA,NA,NA,207_1,NA,NA,3,97.67,96.22,NA,NA
sample12_SemiBin_26.fa,60.7576334622762,NA,NA,NA,NA,NA,208_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_1.fa,89.5575446988212,NA,NA,NA,NA,NA,209_1,NA,NA,3,99.72,99.12,NA,NA
sample19_SemiBin_141.fa,53.26733692290866,NA,NA,NA,NA,NA,210_0,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_43.fa,65.64678614273568,NA,NA,NA,NA,NA,211_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_175.fa,43.65694074109789,NA,NA,NA,NA,NA,212_0,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_144.fa,16.13774689796483,NA,NA,NA,NA,NA,213_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_131.fa,42.755705545975104,NA,NA,NA,NA,NA,213_2,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_120.fa,53.27343240236544,NA,NA,NA,NA,NA,213_3,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_59.fa,59.15855673671412,NA,NA,NA,NA,NA,214_0,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_87.fa,63.291175909630645,NA,NA,NA,NA,NA,215_1,NA,NA,3,97.69,97.66,NA,NA
sample24_SemiBin_25.fa,57.980682634683454,NA,NA,NA,NA,NA,216_1,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_50.fa,72.96318649040477,NA,NA,NA,NA,NA,216_2,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_174.fa,68.2445786105607,NA,NA,NA,NA,NA,217_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_42.fa,65.72046137506682,NA,NA,NA,NA,NA,218_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_101.fa,66.6481533679715,NA,NA,NA,NA,NA,219_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_73.fa,77.79735921260709,NA,NA,NA,NA,NA,220_0,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_63.fa,77.5411443606291,NA,NA,NA,NA,NA,221_1,NA,NA,3,95.90,95.35,NA,NA
sample19_SemiBin_143.fa,36.154493888143605,NA,NA,NA,NA,NA,222_0,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_37.fa,77.1500550086769,NA,NA,NA,NA,NA,223_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_39.fa,80.60788555051876,NA,NA,NA,NA,NA,224_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_8.fa,101.1715278638223,NA,NA,NA,NA,NA,225_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_90.fa,60.57961720449797,NA,NA,NA,NA,NA,226_1,NA,NA,4,97.97,96.15,NA,NA
cpsnj16_SemiBin_94.fa,48.541879864826335,NA,NA,NA,NA,NA,227_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_285.fa,37.42728816105898,NA,NA,NA,NA,NA,228_0,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_102.fa,60.87594447612386,NA,NA,NA,NA,NA,229_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_12.fa,50.7758266967339,NA,NA,NA,NA,NA,230_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_176.fa,49.16212676672323,NA,NA,NA,NA,NA,231_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_223.fa,19.319761006564452,NA,NA,NA,NA,NA,232_0,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_224.fa,9.712388485689504,NA,NA,NA,NA,NA,233_0,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_125.fa,34.664827035544626,NA,NA,NA,NA,NA,234_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_34.fa,72.28790822888779,NA,NA,NA,NA,NA,235_0,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_30.fa,75.48237634834392,NA,NA,NA,NA,NA,236_1,NA,NA,2,95.71,95.71,NA,NA
sample1_SemiBin_63.fa,70.63635257108069,NA,NA,NA,NA,NA,237_1,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_82.fa,48.91142798013359,NA,NA,NA,NA,NA,237_2,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_98.fa,63.707553278664335,NA,NA,NA,NA,NA,237_3,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_148.fa,39.91891256706189,NA,NA,NA,NA,NA,237_4,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_70.fa,64.70249708306983,NA,NA,NA,NA,NA,238_0,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_17.fa,92.3183190661343,NA,NA,NA,NA,NA,239_1,NA,NA,2,96.58,96.58,NA,NA
cpsnj19_SemiBin_406.fa,10.393147186762214,NA,NA,NA,NA,NA,240_1,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_131.fa,45.193157341942445,NA,NA,NA,NA,NA,240_2,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_206.fa,57.33941821099151,NA,NA,NA,NA,NA,241_1,NA,NA,2,95.34,95.34,NA,NA
sample19_SemiBin_111.fa,34.6221362668121,NA,NA,NA,NA,NA,241_2,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_1749.fa,16.335399210071294,NA,NA,NA,NA,NA,242_0,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_99.fa,54.58231892295888,NA,NA,NA,NA,NA,243_0,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_119.fa,49.55268317676231,NA,NA,NA,NA,NA,244_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_71.fa,69.18736506893046,NA,NA,NA,NA,NA,245_0,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_122.fa,17.46123964131879,NA,NA,NA,NA,NA,246_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_125.fa,58.46798324235405,NA,NA,NA,NA,NA,247_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_148.fa,48.70464236517931,NA,NA,NA,NA,NA,248_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_72.fa,71.34204534387777,NA,NA,NA,NA,NA,249_1,NA,NA,2,95.35,95.35,NA,NA
sample11_SemiBin_55.fa,49.88381124834637,NA,NA,NA,NA,NA,249_2,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_27.fa,45.45692108496648,NA,NA,NA,NA,NA,249_3,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_67.fa,62.08735066835056,NA,NA,NA,NA,NA,250_1,NA,NA,5,97.78,96.05,NA,NA
sample20_SemiBin_171.fa,38.27643021533024,NA,NA,NA,NA,NA,250_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_378.fa,29.878257597323543,NA,NA,NA,NA,NA,250_3,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_785.fa,11.057282141694968,NA,NA,NA,NA,NA,251_0,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_948.fa,14.60241885846433,NA,NA,NA,NA,NA,252_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_431.fa,27.68482716772592,NA,NA,NA,NA,NA,253_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_881.fa,36.43326058047754,NA,NA,NA,NA,NA,254_0,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_95.fa,50.30342033110495,NA,NA,NA,NA,NA,255_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_87.fa,33.3720015306009,NA,NA,NA,NA,NA,256_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_1696.fa,17.547416256216668,NA,NA,NA,NA,NA,257_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_56.fa,35.26444943967127,NA,NA,NA,NA,NA,258_0,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_1181.fa,4.8117215436627,NA,NA,NA,NA,NA,259_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_1050.fa,20.031101764307937,NA,NA,NA,NA,NA,260_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_38.fa,82.31119057495975,NA,NA,NA,NA,NA,261_0,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_69.fa,74.85212622908645,NA,NA,NA,NA,NA,262_1,NA,NA,2,96.89,96.89,NA,NA
sample20_SemiBin_137.fa,52.31681170926343,NA,NA,NA,NA,NA,262_2,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_915.fa,21.231086081251537,NA,NA,NA,NA,NA,262_3,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_56.fa,60.691518325755375,NA,NA,NA,NA,NA,263_1,NA,NA,2,97.90,97.90,NA,NA
snj03_SemiBin_139.fa,10.13483874485528,NA,NA,NA,NA,NA,264_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_80.fa,67.32148122012954,NA,NA,NA,NA,NA,265_1,NA,NA,4,98.62,97.53,NA,NA
sample21_SemiBin_1862.fa,24.51080230081939,NA,NA,NA,NA,NA,266_0,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_90.fa,73.74144537601309,NA,NA,NA,NA,NA,267_1,NA,NA,5,98.23,96.06,NA,NA
sample27_SemiBin_144.fa,13.405751219967785,NA,NA,NA,NA,NA,267_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_178.fa,24.561418072538387,NA,NA,NA,NA,NA,267_3,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_191.fa,43.8531863667116,NA,NA,NA,NA,NA,268_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_56.fa,52.051712906895006,NA,NA,NA,NA,NA,269_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_217.fa,43.410747828962045,NA,NA,NA,NA,NA,270_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_358.fa,52.09852979410583,NA,NA,NA,NA,NA,271_0,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_138.fa,45.595937747018944,NA,NA,NA,NA,NA,272_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_16.fa,77.10014205308833,NA,NA,NA,NA,NA,273_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_74.fa,64.41459190515408,NA,NA,NA,NA,NA,274_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_105.fa,21.10500528185402,NA,NA,NA,NA,NA,275_1,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_6.fa,90.61882336558944,NA,NA,NA,NA,NA,275_2,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_9.fa,64.55950450899132,NA,NA,NA,NA,NA,276_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_55.fa,65.40988530253006,NA,NA,NA,NA,NA,277_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_85.fa,45.96000798622355,NA,NA,NA,NA,NA,278_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_41.fa,70.54308874844324,NA,NA,NA,NA,NA,279_0,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_36.fa,70.24440189881598,NA,NA,NA,NA,NA,280_1,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_45.fa,32.89508936603312,NA,NA,NA,NA,NA,280_2,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_126.fa,55.12223320715732,NA,NA,NA,NA,NA,281_1,NA,NA,2,97.36,97.36,NA,NA
sample22_SemiBin_103.fa,73.35197145978401,NA,NA,NA,NA,NA,282_0,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_43.fa,46.21256048412947,NA,NA,NA,NA,NA,283_0,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_1311.fa,24.234661059147147,NA,NA,NA,NA,NA,284_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_176.fa,62.65876249251192,NA,NA,NA,NA,NA,285_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_76.fa,79.48209522823777,NA,NA,NA,NA,NA,286_1,NA,NA,4,98.58,97.67,NA,NA
sample16_SemiBin_1826.fa,12.035418406660565,NA,NA,NA,NA,NA,286_2,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_189.fa,41.0069711646775,NA,NA,NA,NA,NA,287_1,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_1229.fa,10.357533629453954,NA,NA,NA,NA,NA,287_2,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_22.fa,75.43975643048243,NA,NA,NA,NA,NA,288_1,NA,NA,3,97.97,95.52,NA,NA
sample23_SemiBin_233.fa,7.419660222735774,NA,NA,NA,NA,NA,288_2,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_1530.fa,11.966286873801458,NA,NA,NA,NA,NA,288_3,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_79.fa,39.97232866661742,NA,NA,NA,NA,NA,289_1,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_33.fa,37.31071054703322,NA,NA,NA,NA,NA,289_2,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_76.fa,36.46972284923055,NA,NA,NA,NA,NA,290_0,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_29.fa,42.14265464086293,NA,NA,NA,NA,NA,291_1,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_45.fa,39.82768375826636,NA,NA,NA,NA,NA,291_2,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_951.fa,7.091922235378919,NA,NA,NA,NA,NA,291_3,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_1969.fa,11.863252786380512,NA,NA,NA,NA,NA,292_0,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_1531.fa,18.144841520462997,NA,NA,NA,NA,NA,293_0,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_1163.fa,14.640151631166898,NA,NA,NA,NA,NA,294_0,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_1830.fa,21.8738625537198,NA,NA,NA,NA,NA,295_0,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_107.fa,72.86054184072272,NA,NA,NA,NA,NA,296_1,NA,NA,6,96.64,95.67,NA,NA
cpsnj19_SemiBin_36.fa,63.51602180368703,NA,NA,NA,NA,NA,297_1,NA,NA,4,96.54,96.23,NA,NA
sample7_SemiBin_101.fa,61.854995578492,NA,NA,NA,NA,NA,297_2,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_132.fa,23.855138340696605,NA,NA,NA,NA,NA,297_3,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_121.fa,43.04618892822866,NA,NA,NA,NA,NA,298_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_46.fa,77.27838543503071,NA,NA,NA,NA,NA,299_0,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_183.fa,36.33279630747801,NA,NA,NA,NA,NA,300_1,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_153.fa,17.660446863205124,NA,NA,NA,NA,NA,300_2,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_86.fa,33.21568917325162,NA,NA,NA,NA,NA,300_3,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_178.fa,39.6085449238425,NA,NA,NA,NA,NA,300_4,NA,NA,1,NA,NA,NA,NA
sample30_SemiBin_40.fa,51.46681880622677,NA,NA,NA,NA,NA,300_5,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_195.fa,25.46452562629711,NA,NA,NA,NA,NA,300_6,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_149.fa,22.884702828400027,NA,NA,NA,NA,NA,301_0,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_1846.fa,11.883465530252524,NA,NA,NA,NA,NA,302_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_1479.fa,9.347074075156224,NA,NA,NA,NA,NA,303_0,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_67.fa,26.64373269160562,NA,NA,NA,NA,NA,304_0,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_278.fa,35.822386040433074,NA,NA,NA,NA,NA,305_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_51.fa,48.97926005617073,NA,NA,NA,NA,NA,306_1,NA,NA,2,99.02,99.02,NA,NA
sample4_SemiBin_1409.fa,9.05496953951462,NA,NA,NA,NA,NA,307_0,NA,NA,1,NA,NA,NA,NA
